Start |2021-11-20-13:53:20.1538576-05:00
445|180|2021-11-20-13:53:20.1614532-05:00
586|964|2021-11-20-13:53:20.1614717-05:00
1309|288|2021-11-20-13:53:20.1614899-05:00
654|961|2021-11-20-13:53:20.1615079-05:00
1298|961|2021-11-20-13:53:20.1615250-05:00
567|964|2021-11-20-13:53:20.1615434-05:00
1505|966|2021-11-20-13:53:20.1615679-05:00
1646|571|2021-11-20-13:53:20.1615912-05:00
420|964|2021-11-20-13:53:20.1616139-05:00
1024|966|2021-11-20-13:53:20.1616403-05:00
22|452|2021-11-20-13:53:20.1616745-05:00
581|488|2021-11-20-13:53:20.1617044-05:00
1485|522|2021-11-20-13:53:20.1617276-05:00
1982|964|2021-11-20-13:53:20.1617465-05:00
1192|964|2021-11-20-13:53:20.1617672-05:00
1377|966|2021-11-20-13:53:20.1617861-05:00
949|629|2021-11-20-13:53:20.1618042-05:00
1252|313|2021-11-20-13:53:20.1618223-05:00
277|964|2021-11-20-13:53:20.1618403-05:00
469|964|2021-11-20-13:53:20.1618587-05:00
863|966|2021-11-20-13:53:20.1618774-05:00
362|966|2021-11-20-13:53:20.1618953-05:00
226|966|2021-11-20-13:53:20.1619137-05:00
1555|974|2021-11-20-13:53:20.1619319-05:00
789|984|2021-11-20-13:53:20.1619501-05:00
1878|986|2021-11-20-13:53:20.1619692-05:00
1124|996|2021-11-20-13:53:20.1619871-05:00
240|810|2021-11-20-13:53:20.1620055-05:00
1068|986|2021-11-20-13:53:20.1620235-05:00
1197|133|2021-11-20-13:53:20.1620417-05:00
366|986|2021-11-20-13:53:20.1620598-05:00
1071|996|2021-11-20-13:53:20.1620779-05:00
285|996|2021-11-20-13:53:20.1621046-05:00
821|996|2021-11-20-13:53:20.1621238-05:00
1110|389|2021-11-20-13:53:20.1621426-05:00
907|869|2021-11-20-13:53:20.1621611-05:00
807|997|2021-11-20-13:53:20.1621789-05:00
744|1006|2021-11-20-13:53:20.1621972-05:00
235|1006|2021-11-20-13:53:20.1622151-05:00
1744|1007|2021-11-20-13:53:20.1622335-05:00
1288|1013|2021-11-20-13:53:20.1622523-05:00
427|550|2021-11-20-13:53:20.1622703-05:00
123|1018|2021-11-20-13:53:20.1622883-05:00
1156|736|2021-11-20-13:53:20.1623051-05:00
1233|1013|2021-11-20-13:53:20.1623217-05:00
1599|1018|2021-11-20-13:53:20.1623392-05:00
1682|1018|2021-11-20-13:53:20.1623566-05:00
647|1018|2021-11-20-13:53:20.1623741-05:00
908|471|2021-11-20-13:53:20.1623919-05:00
1007|905|2021-11-20-13:53:20.1624187-05:00
1704|52|2021-11-20-13:53:20.1624370-05:00
1706|1007|2021-11-20-13:53:20.1624550-05:00
308|754|2021-11-20-13:53:20.1624726-05:00
60|1007|2021-11-20-13:53:20.1624901-05:00
264|822|2021-11-20-13:53:20.1625079-05:00
78|1006|2021-11-20-13:53:20.1625260-05:00
359|1007|2021-11-20-13:53:20.1625442-05:00
1765|1007|2021-11-20-13:53:20.1625621-05:00
1862|801|2021-11-20-13:53:20.1625797-05:00
1422|1006|2021-11-20-13:53:20.1625980-05:00
1443|132|2021-11-20-13:53:20.1626160-05:00
1271|327|2021-11-20-13:53:20.1626343-05:00
578|924|2021-11-20-13:53:20.1626522-05:00
1232|986|2021-11-20-13:53:20.1626704-05:00
662|986|2021-11-20-13:53:20.1626870-05:00
953|996|2021-11-20-13:53:20.1627035-05:00
289|996|2021-11-20-13:53:20.1627212-05:00
670|996|2021-11-20-13:53:20.1627392-05:00
872|997|2021-11-20-13:53:20.1627571-05:00
276|635|2021-11-20-13:53:20.1627767-05:00
572|997|2021-11-20-13:53:20.1627946-05:00
202|997|2021-11-20-13:53:20.1628127-05:00
1019|326|2021-11-20-13:53:20.1628303-05:00
545|319|2021-11-20-13:53:20.1628479-05:00
1194|997|2021-11-20-13:53:20.1628658-05:00
443|1006|2021-11-20-13:53:20.1628827-05:00
239|1006|2021-11-20-13:53:20.1629004-05:00
1082|720|2021-11-20-13:53:20.1629182-05:00
331|62|2021-11-20-13:53:20.1629359-05:00
1207|997|2021-11-20-13:53:20.1629538-05:00
196|985|2021-11-20-13:53:20.1629718-05:00
483|696|2021-11-20-13:53:20.1629892-05:00
1340|727|2021-11-20-13:53:20.1630073-05:00
61|559|2021-11-20-13:53:20.1630296-05:00
1501|986|2021-11-20-13:53:20.1630481-05:00
675|367|2021-11-20-13:53:20.1630659-05:00
761|986|2021-11-20-13:53:20.1630837-05:00
222|986|2021-11-20-13:53:20.1631013-05:00
561|996|2021-11-20-13:53:20.1631192-05:00
1039|499|2021-11-20-13:53:20.1631375-05:00
558|256|2021-11-20-13:53:20.1631554-05:00
1063|979|2021-11-20-13:53:20.1631738-05:00
890|58|2021-11-20-13:53:20.1631921-05:00
819|502|2021-11-20-13:53:20.1632102-05:00
293|986|2021-11-20-13:53:20.1632280-05:00
18|996|2021-11-20-13:53:20.1632462-05:00
1853|997|2021-11-20-13:53:20.1632640-05:00
902|117|2021-11-20-13:53:20.1632819-05:00
500|997|2021-11-20-13:53:20.1633000-05:00
272|997|2021-11-20-13:53:20.1633177-05:00
1318|844|2021-11-20-13:53:20.1633345-05:00
1023|997|2021-11-20-13:53:20.1633520-05:00
1783|1006|2021-11-20-13:53:20.1633694-05:00
639|514|2021-11-20-13:53:20.1633998-05:00
440|867|2021-11-20-13:53:20.1634187-05:00
1506|358|2021-11-20-13:53:20.1634365-05:00
698|211|2021-11-20-13:53:20.1634541-05:00
1779|1006|2021-11-20-13:53:20.1634719-05:00
883|1006|2021-11-20-13:53:20.1634894-05:00
1834|1006|2021-11-20-13:53:20.1635072-05:00
1840|371|2021-11-20-13:53:20.1635247-05:00
1295|113|2021-11-20-13:53:20.1635421-05:00
1431|760|2021-11-20-13:53:20.1635601-05:00
676|594|2021-11-20-13:53:20.1635780-05:00
1240|92|2021-11-20-13:53:20.1635959-05:00
974|1006|2021-11-20-13:53:20.1636134-05:00
1941|1006|2021-11-20-13:53:20.1636303-05:00
515|667|2021-11-20-13:53:20.1636478-05:00
1742|42|2021-11-20-13:53:20.1636650-05:00
1994|245|2021-11-20-13:53:20.1636827-05:00
190|1006|2021-11-20-13:53:20.1637003-05:00
65|79|2021-11-20-13:53:20.1637182-05:00
110|997|2021-11-20-13:53:20.1637360-05:00
1846|843|2021-11-20-13:53:20.1637541-05:00
1734|553|2021-11-20-13:53:20.1637742-05:00
1524|996|2021-11-20-13:53:20.1638006-05:00
1328|659|2021-11-20-13:53:20.1638332-05:00
198|989|2021-11-20-13:53:20.1638580-05:00
251|513|2021-11-20-13:53:20.1638812-05:00
1177|989|2021-11-20-13:53:20.1639041-05:00
599|480|2021-11-20-13:53:20.1639279-05:00
1355|989|2021-11-20-13:53:20.1639523-05:00
591|989|2021-11-20-13:53:20.1639760-05:00
54|637|2021-11-20-13:53:20.1640004-05:00
1898|847|2021-11-20-13:53:20.1640262-05:00
1199|892|2021-11-20-13:53:20.1640456-05:00
716|712|2021-11-20-13:53:20.1640630-05:00
711|5|2021-11-20-13:53:20.1640922-05:00
1635|985|2021-11-20-13:53:20.1641092-05:00
2000|986|2021-11-20-13:53:20.1641263-05:00
1979|455|2021-11-20-13:53:20.1641431-05:00
996|641|2021-11-20-13:53:20.1641603-05:00
1358|487|2021-11-20-13:53:20.1641775-05:00
733|325|2021-11-20-13:53:20.1641948-05:00
1206|984|2021-11-20-13:53:20.1642122-05:00
1281|985|2021-11-20-13:53:20.1642295-05:00
1632|986|2021-11-20-13:53:20.1642471-05:00
216|478|2021-11-20-13:53:20.1642645-05:00
1593|986|2021-11-20-13:53:20.1642815-05:00
1336|989|2021-11-20-13:53:20.1642992-05:00
84|127|2021-11-20-13:53:20.1643189-05:00
1343|989|2021-11-20-13:53:20.1643369-05:00
1168|296|2021-11-20-13:53:20.1643544-05:00
504|91|2021-11-20-13:53:20.1643713-05:00
81|817|2021-11-20-13:53:20.1643889-05:00
1249|986|2021-11-20-13:53:20.1644064-05:00
904|916|2021-11-20-13:53:20.1644239-05:00
1935|986|2021-11-20-13:53:20.1644410-05:00
903|686|2021-11-20-13:53:20.1644585-05:00
920|231|2021-11-20-13:53:20.1644762-05:00
173|985|2021-11-20-13:53:20.1644936-05:00
490|986|2021-11-20-13:53:20.1645108-05:00
1527|989|2021-11-20-13:53:20.1645278-05:00
1717|486|2021-11-20-13:53:20.1645454-05:00
1253|989|2021-11-20-13:53:20.1645630-05:00
493|162|2021-11-20-13:53:20.1645802-05:00
707|232|2021-11-20-13:53:20.1645971-05:00
1379|986|2021-11-20-13:53:20.1646141-05:00
776|986|2021-11-20-13:53:20.1646311-05:00
36|613|2021-11-20-13:53:20.1646484-05:00
261|986|2021-11-20-13:53:20.1646710-05:00
1247|118|2021-11-20-13:53:20.1646895-05:00
886|985|2021-11-20-13:53:20.1647072-05:00
1745|485|2021-11-20-13:53:20.1647245-05:00
13|363|2021-11-20-13:53:20.1647419-05:00
1217|981|2021-11-20-13:53:20.1647588-05:00
723|981|2021-11-20-13:53:20.1647774-05:00
1397|984|2021-11-20-13:53:20.1647950-05:00
655|497|2021-11-20-13:53:20.1648123-05:00
461|984|2021-11-20-13:53:20.1648286-05:00
1893|740|2021-11-20-13:53:20.1648462-05:00
1104|269|2021-11-20-13:53:20.1648637-05:00
617|981|2021-11-20-13:53:20.1648811-05:00
931|694|2021-11-20-13:53:20.1648985-05:00
1093|984|2021-11-20-13:53:20.1649161-05:00
1272|695|2021-11-20-13:53:20.1649330-05:00
180|14|2021-11-20-13:53:20.1649489-05:00
83|980|2021-11-20-13:53:20.1649649-05:00
1978|980|2021-11-20-13:53:20.1649818-05:00
663|980|2021-11-20-13:53:20.1649985-05:00
288|981|2021-11-20-13:53:20.1650151-05:00
778|284|2021-11-20-13:53:20.1650315-05:00
1806|984|2021-11-20-13:53:20.1650482-05:00
725|985|2021-11-20-13:53:20.1650651-05:00
1825|336|2021-11-20-13:53:20.1650817-05:00
1500|286|2021-11-20-13:53:20.1650986-05:00
1479|985|2021-11-20-13:53:20.1651156-05:00
1649|538|2021-11-20-13:53:20.1651323-05:00
1495|986|2021-11-20-13:53:20.1651483-05:00
706|989|2021-11-20-13:53:20.1651658-05:00
571|989|2021-11-20-13:53:20.1651828-05:00
259|995|2021-11-20-13:53:20.1651998-05:00
1457|996|2021-11-20-13:53:20.1652169-05:00
1559|681|2021-11-20-13:53:20.1652342-05:00
1074|291|2021-11-20-13:53:20.1652565-05:00
852|829|2021-11-20-13:53:20.1652745-05:00
452|167|2021-11-20-13:53:20.1652914-05:00
1438|986|2021-11-20-13:53:20.1653085-05:00
488|989|2021-11-20-13:53:20.1653255-05:00
877|989|2021-11-20-13:53:20.1653431-05:00
522|422|2021-11-20-13:53:20.1653598-05:00
1531|995|2021-11-20-13:53:20.1653767-05:00
1297|646|2021-11-20-13:53:20.1653933-05:00
444|996|2021-11-20-13:53:20.1654103-05:00
1033|425|2021-11-20-13:53:20.1654271-05:00
1087|996|2021-11-20-13:53:20.1654445-05:00
1882|996|2021-11-20-13:53:20.1654615-05:00
601|997|2021-11-20-13:53:20.1654784-05:00
629|253|2021-11-20-13:53:20.1654953-05:00
1984|997|2021-11-20-13:53:20.1655126-05:00
313|787|2021-11-20-13:53:20.1655287-05:00
628|614|2021-11-20-13:53:20.1655458-05:00
1402|627|2021-11-20-13:53:20.1655625-05:00
119|989|2021-11-20-13:53:20.1655793-05:00
1763|7|2021-11-20-13:53:20.1655959-05:00
1497|400|2021-11-20-13:53:20.1656131-05:00
1441|107|2021-11-20-13:53:20.1656294-05:00
165|995|2021-11-20-13:53:20.1656461-05:00
1917|27|2021-11-20-13:53:20.1656626-05:00
521|775|2021-11-20-13:53:20.1656802-05:00
1741|995|2021-11-20-13:53:20.1656973-05:00
1083|995|2021-11-20-13:53:20.1657145-05:00
1901|995|2021-11-20-13:53:20.1657315-05:00
1948|995|2021-11-20-13:53:20.1657577-05:00
1889|607|2021-11-20-13:53:20.1657772-05:00
1634|739|2021-11-20-13:53:20.1657946-05:00
1656|989|2021-11-20-13:53:20.1658117-05:00
1062|995|2021-11-20-13:53:20.1658285-05:00
1856|996|2021-11-20-13:53:20.1658455-05:00
236|996|2021-11-20-13:53:20.1658625-05:00
810|996|2021-11-20-13:53:20.1658791-05:00
755|193|2021-11-20-13:53:20.1658954-05:00
1594|996|2021-11-20-13:53:20.1659122-05:00
1111|996|2021-11-20-13:53:20.1659294-05:00
133|996|2021-11-20-13:53:20.1659489-05:00
770|997|2021-11-20-13:53:20.1659664-05:00
1491|85|2021-11-20-13:53:20.1659829-05:00
1364|671|2021-11-20-13:53:20.1659995-05:00
1693|996|2021-11-20-13:53:20.1660164-05:00
746|947|2021-11-20-13:53:20.1660332-05:00
1618|657|2021-11-20-13:53:20.1660499-05:00
876|542|2021-11-20-13:53:20.1660665-05:00
1018|806|2021-11-20-13:53:20.1660837-05:00
1511|989|2021-11-20-13:53:20.1661007-05:00
389|995|2021-11-20-13:53:20.1661173-05:00
1950|557|2021-11-20-13:53:20.1661342-05:00
869|448|2021-11-20-13:53:20.1661505-05:00
1330|632|2021-11-20-13:53:20.1661673-05:00
1800|273|2021-11-20-13:53:20.1661844-05:00
1582|986|2021-11-20-13:53:20.1662008-05:00
1415|830|2021-11-20-13:53:20.1662182-05:00
278|989|2021-11-20-13:53:20.1662335-05:00
1526|8|2021-11-20-13:53:20.1662608-05:00
1968|217|2021-11-20-13:53:20.1662763-05:00
1140|382|2021-11-20-13:53:20.1662921-05:00
1445|265|2021-11-20-13:53:20.1663081-05:00
1623|28|2021-11-20-13:53:20.1663293-05:00
1337|984|2021-11-20-13:53:20.1663462-05:00
550|985|2021-11-20-13:53:20.1663620-05:00
1393|88|2021-11-20-13:53:20.1663766-05:00
1424|348|2021-11-20-13:53:20.1663926-05:00
814|859|2021-11-20-13:53:20.1664085-05:00
736|984|2021-11-20-13:53:20.1664244-05:00
380|155|2021-11-20-13:53:20.1664400-05:00
1173|392|2021-11-20-13:53:20.1664555-05:00
1563|31|2021-11-20-13:53:20.1664709-05:00
1028|57|2021-11-20-13:53:20.1664861-05:00
280|980|2021-11-20-13:53:20.1665016-05:00
1986|981|2021-11-20-13:53:20.1665168-05:00
981|122|2021-11-20-13:53:20.1665325-05:00
1999|981|2021-11-20-13:53:20.1665485-05:00
74|690|2021-11-20-13:53:20.1665729-05:00
471|68|2021-11-20-13:53:20.1665894-05:00
1161|984|2021-11-20-13:53:20.1666138-05:00
905|985|2021-11-20-13:53:20.1666297-05:00
851|473|2021-11-20-13:53:20.1666441-05:00
52|749|2021-11-20-13:53:20.1666596-05:00
391|714|2021-11-20-13:53:20.1666856-05:00
1560|346|2021-11-20-13:53:20.1667109-05:00
1939|984|2021-11-20-13:53:20.1667363-05:00
754|985|2021-11-20-13:53:20.1667521-05:00
323|985|2021-11-20-13:53:20.1667806-05:00
1265|808|2021-11-20-13:53:20.1667991-05:00
270|986|2021-11-20-13:53:20.1668151-05:00
822|302|2021-11-20-13:53:20.1668317-05:00
520|126|2021-11-20-13:53:20.1668488-05:00
1236|986|2021-11-20-13:53:20.1668650-05:00
1630|989|2021-11-20-13:53:20.1668806-05:00
1962|210|2021-11-20-13:53:20.1668959-05:00
687|989|2021-11-20-13:53:20.1669116-05:00
1145|995|2021-11-20-13:53:20.1669286-05:00
145|104|2021-11-20-13:53:20.1669452-05:00
801|393|2021-11-20-13:53:20.1669615-05:00
294|996|2021-11-20-13:53:20.1669784-05:00
1320|997|2021-11-20-13:53:20.1669955-05:00
794|999|2021-11-20-13:53:20.1670234-05:00
132|75|2021-11-20-13:53:20.1670411-05:00
630|693|2021-11-20-13:53:20.1670576-05:00
327|999|2021-11-20-13:53:20.1670741-05:00
835|266|2021-11-20-13:53:20.1670905-05:00
924|999|2021-11-20-13:53:20.1671063-05:00
582|840|2021-11-20-13:53:20.1671219-05:00
1349|999|2021-11-20-13:53:20.1671375-05:00
815|243|2021-11-20-13:53:20.1671534-05:00
1589|999|2021-11-20-13:53:20.1671683-05:00
1344|1002|2021-11-20-13:53:20.1671830-05:00
1804|737|2021-11-20-13:53:20.1671976-05:00
353|1002|2021-11-20-13:53:20.1672120-05:00
1060|730|2021-11-20-13:53:20.1672264-05:00
279|999|2021-11-20-13:53:20.1672408-05:00
1391|218|2021-11-20-13:53:20.1672568-05:00
1230|944|2021-11-20-13:53:20.1672728-05:00
1788|771|2021-11-20-13:53:20.1672877-05:00
612|997|2021-11-20-13:53:20.1673023-05:00
635|701|2021-11-20-13:53:20.1673177-05:00
1106|997|2021-11-20-13:53:20.1673335-05:00
1564|999|2021-11-20-13:53:20.1673494-05:00
458|72|2021-11-20-13:53:20.1673651-05:00
1574|199|2021-11-20-13:53:20.1673804-05:00
649|137|2021-11-20-13:53:20.1673963-05:00
326|996|2021-11-20-13:53:20.1674126-05:00
1412|996|2021-11-20-13:53:20.1674281-05:00
319|997|2021-11-20-13:53:20.1674443-05:00
1302|638|2021-11-20-13:53:20.1674594-05:00
1835|996|2021-11-20-13:53:20.1674751-05:00
1850|304|2021-11-20-13:53:20.1674903-05:00
1277|4|2021-11-20-13:53:20.1675063-05:00
172|997|2021-11-20-13:53:20.1675222-05:00
1849|999|2021-11-20-13:53:20.1675412-05:00
106|556|2021-11-20-13:53:20.1675622-05:00
720|999|2021-11-20-13:53:20.1675786-05:00
1430|598|2021-11-20-13:53:20.1675948-05:00
62|831|2021-11-20-13:53:20.1676106-05:00
722|999|2021-11-20-13:53:20.1676263-05:00
1025|1002|2021-11-20-13:53:20.1676420-05:00
164|729|2021-11-20-13:53:20.1676581-05:00
985|512|2021-11-20-13:53:20.1676737-05:00
446|1002|2021-11-20-13:53:20.1676891-05:00
696|312|2021-11-20-13:53:20.1677044-05:00
1489|1003|2021-11-20-13:53:20.1677204-05:00
727|43|2021-11-20-13:53:20.1677361-05:00
881|1003|2021-11-20-13:53:20.1677517-05:00
559|1003|2021-11-20-13:53:20.1677685-05:00
1689|1003|2021-11-20-13:53:20.1677843-05:00
1306|990|2021-11-20-13:53:20.1677997-05:00
1925|943|2021-11-20-13:53:20.1678144-05:00
367|176|2021-11-20-13:53:20.1678289-05:00
183|282|2021-11-20-13:53:20.1678446-05:00
1670|997|2021-11-20-13:53:20.1678598-05:00
