Start |2021-11-20-18:30:56.4689300-05:00
717|219
976|220
361|221
1448|222
784|223
396|224
1683|225
1692|226
474|227
1599|228
349|229
888|230
1319|231
518|232
351|233
1063|234
700|235
1017|236
1737|237
387|238
449|239
878|240
1475|241
754|242
1488|243
471|244
322|245
1994|246
1666|247
590|248
819|249
1004|250
1187|251
674|252
827|253
821|254
1362|255
160|256
678|257
391|258
248|259
192|260
1786|261
1443|262
44|263
1858|264
231|265
1919|266
100|267
1822|268
470|269
520|270
215|271
355|272
1614|273
1852|274
1526|275
1626|276
1964|277
316|278
65|279
1690|280
28|281
1885|282
781|283
1356|284
1715|285
652|286
1700|287
1546|288
1714|289
548|290
332|291
1338|292
126|293
240|294
1104|295
32|296
714|297
1638|298
224|299
425|300
1896|301
1843|302
124|303
307|304
795|305
845|306
1086|307
986|308
1304|309
1757|310
202|311
368|312
325|313
592|314
170|315
1901|316
670|317
699|318
144|319
1605|320
228|321
582|322
109|323
1930|324
173|325
898|326
225|327
1360|328
767|329
1493|330
927|331
346|332
92|333
1667|334
1793|335
190|336
1765|337
490|338
597|339
897|340
1582|341
730|342
242|343
1961|344
341|345
1978|346
1035|347
1561|348
71|349
1212|350
1378|351
17|352
1489|353
650|354
187|355
1325|356
1736|357
209|358
133|359
1905|360
625|361
1730|362
235|363
1825|364
864|365
1871|366
274|367
688|368
814|369
1982|370
142|371
197|372
112|373
1276|374
20|375
1521|376
357|377
158|378
1606|379
210|380
1867|381
693|382
1289|383
1557|384
107|385
916|386
885|387
1467|388
1474|389
494|390
497|391
1562|392
354|393
698|394
284|395
1855|396
521|397
444|398
1134|399
496|400
1721|401
373|402
792|403
91|404
1081|405
1197|406
1910|407
220|408
640|409
702|410
1021|411
1584|412
635|413
1941|414
40|415
1940|416
472|417
707|418
1720|419
1955|420
1037|421
839|422
1220|423
348|424
1522|425
617|426
1865|427
1444|428
1026|429
174|430
1053|431
1918|432
1061|433
1150|434
523|435
1527|436
1909|437
1207|438
525|439
956|440
1007|441
671|442
874|443
823|444
1480|445
926|446
967|447
416|448
659|449
358|450
1422|451
1811|452
732|453
1183|454
1462|455
936|456
1166|457
457|458
601|459
498|460
1322|461
499|462
1230|463
468|464
1660|465
1101|466
561|467
1495|468
1460|469
551|470
27|471
1262|472
188|473
811|474
998|475
381|476
1965|477
433|478
891|479
644|480
1665|481
1486|482
831|483
691|484
789|485
1240|486
1232|487
1877|488
1691|489
1600|490
395|491
1492|492
634|493
21|494
1632|495
545|496
1450|497
422|498
1171|499
414|500
379|501
1473|502
972|503
116|504
313|505
166|506
1641|507
1931|508
195|509
1119|510
975|511
765|512
1595|513
1963|514
852|515
1847|516
1684|517
572|518
1703|519
451|520
1868|521
685|522
1808|523
1870|524
143|525
577|526
657|527
165|528
1189|529
485|530
954|531
1574|532
1279|533
493|534
265|535
189|536
562|537
718|538
377|539
622|540
1618|541
1301|542
1696|543
612|544
665|545
1658|546
1906|547
690|548
1225|549
1777|550
884|551
934|552
755|553
760|554
558|555
1718|556
1672|557
1105|558
1976|559
1768|560
1543|561
1457|562
794|563
1750|564
168|565
1394|566
1478|567
1132|568
1713|569
653|570
1320|571
1022|572
182|573
1117|574
863|575
602|576
1014|577
1242|578
1252|579
531|580
673|581
1981|582
992|583
1407|584
1624|585
26|586
875|587
564|588
1938|589
576|590
555|591
1461|592
743|593
621|594
1087|595
135|596
553|597
1944|598
424|599
1266|600
164|601
833|602
987|603
598|604
475|605
1859|606
746|607
1637|608
1893|609
1953|610
759|611
448|612
1839|613
1479|614
1138|615
1570|616
512|617
1366|618
119|619
137|620
571|621
965|622
1201|623
1173|624
89|625
1862|626
281|627
1603|628
38|629
722|630
51|631
1073|632
854|633
1990|634
335|635
1851|636
1057|637
404|638
980|639
1761|640
1331|641
1243|642
677|643
1988|644
1830|645
90|646
1627|647
1259|648
1501|649
1511|650
1664|651
1193|652
1809|653
267|654
734|655
1257|656
1629|657
1805|658
495|659
614|660
1585|661
1141|662
1592|663
1226|664
1902|665
1693|666
1633|667
1850|668
1152|669
1270|670
552|671
96|672
421|673
388|674
865|675
1335|676
283|677
1206|678
1321|679
1|680
254|681
1066|682
94|683
563|684
1056|685
911|686
1249|687
574|688
1302|689
1114|690
244|691
1234|692
1915|693
362|694
172|695
205|696
1648|697
1439|698
78|699
147|700
501|701
1769|702
99|703
245|704
996|705
1558|706
800|707
1434|708
1437|709
1377|710
983|711
441|712
522|713
504|714
347|715
570|716
1051|717
1080|718
180|719
1055|720
477|721
1106|722
604|723
46|724
1050|725
1339|726
199|727
59|728
218|729
672|730
1716|731
892|732
1140|733
1194|734
1544|735
526|736
968|737
1875|738
1589|739
1499|740
114|741
1804|742
1145|743
1924|744
131|745
1815|746
771|747
1445|748
9|749
1656|750
1204|751
620|752
1283|753
1088|754
1722|755
1410|756
1217|757
61|758
1237|759
1669|760
1371|761
740|762
1253|763
842|764
1697|765
104|766
1334|767
1345|768
971|769
1857|770
1619|771
1172|772
1496|773
731|774
937|775
681|776
1967|777
680|778
1908|779
1227|780
623|781
796|782
52|783
593|784
1465|785
1129|786
1610|787
53|788
1482|789
128|790
1311|791
906|792
692|793
1932|794
121|795
1427|796
600|797
317|798
259|799
30|800
524|801
1411|802
511|803
161|804
36|805
23|806
1126|807
591|808
159|809
1078|810
1454|811
578|812
171|813
4|814
1084|815
645|816
701|817
711|818
1370|819
603|820
547|821
1296|822
1873|823
869|824
589|825
779|826
530|827
1580|828
619|829
1517|830
81|831
1678|832
429|833
1884|834
773|835
1224|836
286|837
1898|838
565|839
1447|840
8|841
1068|842
1904|843
434|844
750|845
812|846
777|847
706|848
923|849
1545|850
828|851
1925|852
1008|853
1707|854
1535|855
1261|856
1560|857
1698|858
1628|859
1332|860
1552|861
1575|862
1987|863
709|864
1010|865
1797|866
138|867
291|868
1308|869
1860|870
342|871
807|872
130|873
1933|874
584|875
1505|876
1384|877
1459|878
129|879
1803|880
6|881
1841|882
738|883
1092|884
772|885
181|886
741|887
787|888
383|889
1512|890
1685|891
637|892
302|893
1246|894
1903|895
479|896
1085|897
1265|898
1453|899
945|900
656|901
454|902
1381|903
1046|904
1205|905
15|906
1790|907
1071|908
1156|909
33|910
1856|911
88|912
1566|913
1801|914
1318|915
1711|916
908|917
958|918
1952|919
857|920
1128|921
1415|922
1926|923
1799|924
221|925
1749|926
481|927
947|928
31|929
102|930
450|931
149|932
10|933
1254|934
1202|935
1596|936
503|937
1694|938
1883|939
758|940
400|941
1670|942
1631|943
359|944
1654|945
1591|946
1091|947
527|948
1927|949
239|950
1613|951
145|952
1306|953
669|954
1802|955
1238|956
549|957
1579|958
870|959
1451|960
1563|961
918|962
1043|963
1049|964
1612|965
1743|966
85|967
324|968
654|969
1755|970
1222|971
1210|972
1067|973
1267|974
440|975
1469|976
1800|977
1590|978
185|979
655|980
723|981
1975|982
1023|983
1816|984
532|985
311|986
887|987
1379|988
1424|989
1970|990
1069|991
944|992
893|993
438|994
1175|995
1516|996
660|997
609|998
802|999
1921|1000
1504|1001
797|1002
1880|1003
206|1004
1031|1005
408|1006
1111|1007
60|1008
229|1009
360|1010
1426|1011
977|1012
1404|1013
222|1014
822|1015
1608|1016
1887|1017
1229|1018
543|1019
1300|1020
920|1021
756|1022
931|1023
696|1024
728|1025
298|1026
345|1027
643|1028
84|1029
964|1030
879|1031
1247|1032
873|1033
269|1034
1161|1035
1946|1036
97|1037
862|1038
850|1039
110|1040
1258|1041
844|1042
1198|1043
1116|1044
560|1045
105|1046
1533|1047
697|1048
1695|1049
1609|1050
1653|1051
1430|1052
64|1053
1487|1054
1070|1055
837|1056
1853|1057
1255|1058
1515|1059
763|1060
63|1061
487|1062
1974|1063
1299|1064
1537|1065
234|1066
132|1067
1178|1068
1102|1069
890|1070
1510|1071
1100|1072
417|1073
430|1074
72|1075
95|1076
1569|1077
1821|1078
136|1079
624|1080
838|1081
1726|1082
990|1083
537|1084
1336|1085
1419|1086
1184|1087
1376|1088
1250|1089
366|1090
82|1091
928|1092
1349|1093
93|1094
55|1095
803|1096
881|1097
1907|1098
1607|1099
339|1100
1989|1101
380|1102
1636|1103
876|1104
101|1105
585|1106
1045|1107
1680|1108
1416|1109
989|1110
1285|1111
49|1112
1136|1113
952|1114
1948|1115
394|1116
1549|1117
1484|1118
1973|1119
125|1120
1089|1121
809|1122
1947|1123
769|1124
813|1125
642|1126
1767|1127
331|1128
393|1129
1347|1130
1295|1131
1679|1132
273|1133
1792|1134
639|1135
439|1136
115|1137
163|1138
452|1139
810|1140
419|1141
1548|1142
1969|1143
288|1144
1142|1145
45|1146
1783|1147
442|1148
191|1149
1719|1150
1272|1151
1390|1152
1937|1153
1477|1154
1312|1155
1256|1156
456|1157
924|1158
68|1159
1502|1160
868|1161
742|1162
1305|1163
98|1164
1729|1165
1649|1166
1806|1167
1341|1168
314|1169
1539|1170
293|1171
1403|1172
1062|1173
1241|1174
1744|1175
1559|1176
849|1177
1709|1178
1662|1179
775|1180
896|1181
1350|1182
213|1183
729|1184
113|1185
1897|1186
1746|1187
846|1188
539|1189
1400|1190
2000|1191
1248|1192
75|1193
995|1194
1951|1195
1745|1196
276|1197
1879|1198
613|1199
1518|1200
272|1201
491|1202
152|1203
682|1204
1414|1205
1836|1206
364|1207
766|1208
1771|1209
1772|1210
458|1211
817|1212
1278|1213
1352|1214
664|1215
1500|1216
546|1217
610|1218
1995|1219
1791|1220
1891|1221
1033|1222
860|1223
959|1224
1531|1225
1077|1226
1328|1227
86|1228
1293|1229
1997|1230
1298|1231
960|1232
1115|1233
167|1234
507|1235
401|1236
1218|1237
1555|1238
1310|1239
279|1240
1598|1241
1029|1242
1072|1243
804|1244
1001|1245
1269|1246
1986|1247
778|1248
328|1249
483|1250
1208|1251
1706|1252
1889|1253
843|1254
1640|1255
1268|1256
1687|1257
1215|1258
1146|1259
372|1260
540|1261
271|1262
1442|1263
1774|1264
486|1265
1528|1266
1705|1267
1133|1268
903|1269
277|1270
289|1271
1018|1272
1314|1273
1759|1274
252|1275
939|1276
1959|1277
50|1278
1950|1279
292|1280
1095|1281
616|1282
1778|1283
866|1284
841|1285
1645|1286
1047|1287
306|1288
557|1289
1271|1290
751|1291
1999|1292
415|1293
969|1294
1762|1295
1333|1296
1588|1297
1309|1298
300|1299
1471|1300
1611|1301
907|1302
1876|1303
62|1304
217|1305
243|1306
406|1307
186|1308
599|1309
745|1310
1307|1311
1647|1312
1288|1313
905|1314
1317|1315
1935|1316
516|1317
647|1318
994|1319
904|1320
502|1321
1395|1322
626|1323
1652|1324
1571|1325
290|1326
607|1327
376|1328
1993|1329
961|1330
1358|1331
710|1332
1779|1333
508|1334
744|1335
227|1336
748|1337
1734|1338
663|1339
618|1340
1239|1341
932|1342
1754|1343
1831|1344
1957|1345
1135|1346
783|1347
1577|1348
1673|1349
1819|1350
872|1351
985|1352
334|1353
1440|1354
1020|1355
216|1356
282|1357
278|1358
544|1359
1900|1360
1668|1361
18|1362
193|1363
1682|1364
1387|1365
646|1366
1842|1367
829|1368
176|1369
1123|1370
1231|1371
847|1372
1984|1373
392|1374
1650|1375
1639|1376
1681|1377
806|1378
1688|1379
437|1380
1547|1381
1058|1382
761|1383
207|1384
103|1385
405|1386
363|1387
336|1388
1513|1389
538|1390
1920|1391
462|1392
1185|1393
785|1394
1005|1395
1216|1396
747|1397
67|1398
478|1399
1367|1400
1290|1401
1954|1402
1412|1403
575|1404
627|1405
22|1406
1019|1407
1958|1408
1818|1409
1385|1410
573|1411
1525|1412
649|1413
87|1414
384|1415
648|1416
1327|1417
1985|1418
1578|1419
1034|1420
285|1421
1532|1422
1292|1423
1677|1424
1177|1425
856|1426
1643|1427
1280|1428
1428|1429
427|1430
955|1431
1617|1432
315|1433
320|1434
1174|1435
1625|1436
1674|1437
200|1438
1630|1439
58|1440
1423|1441
407|1442
542|1443
151|1444
1962|1445
432|1446
1828|1447
1112|1448
378|1449
370|1450
1890|1451
786|1452
559|1453
1470|1454
1107|1455
1764|1456
724|1457
1775|1458
1373|1459
1796|1460
436|1461
1739|1462
580|1463
1397|1464
488|1465
1009|1466
1199|1467
299|1468
970|1469
834|1470
1024|1471
1155|1472
403|1473
1497|1474
1597|1475
1881|1476
1044|1477
1158|1478
1728|1479
820|1480
1011|1481
554|1482
946|1483
1103|1484
535|1485
211|1486
1099|1487
909|1488
1264|1489
1436|1490
957|1491
1866|1492
858|1493
1824|1494
1701|1495
1742|1496
1840|1497
1130|1498
1712|1499
1030|1500
1195|1501
1523|1502
175|1503
1616|1504
1372|1505
815|1506
321|1507
1052|1508
1888|1509
1179|1510
753|1511
1536|1512
57|1513
632|1514
871|1515
1892|1516
853|1517
1464|1518
933|1519
261|1520
1899|1521
343|1522
1083|1523
1490|1524
1846|1525
1120|1526
304|1527
587|1528
1835|1529
1849|1530
41|1531
1895|1532
1452|1533
703|1534
1556|1535
1429|1536
337|1537
1313|1538
1727|1539
1756|1540
1845|1541
29|1542
966|1543
56|1544
716|1545
1363|1546
1798|1547
212|1548
1013|1549
1766|1550
930|1551
371|1552
233|1553
1389|1554
1118|1555
883|1556
473|1557
687|1558
1758|1559
264|1560
463|1561
1776|1562
1180|1563
16|1564
1149|1565
880|1566
73|1567
1375|1568
1075|1569
1359|1570
1530|1571
1494|1572
1787|1573
1160|1574
413|1575
1863|1576
1396|1577
1000|1578
799|1579
482|1580
1286|1581
141|1582
1583|1583
83|1584
974|1585
1708|1586
1710|1587
66|1588
1581|1589
720|1590
988|1591
1717|1592
1554|1593
1382|1594
1263|1595
117|1596
886|1597
940|1598
943|1599
1878|1600
1294|1601
412|1602
1147|1603
1644|1604
232|1605
1368|1606
594|1607
1065|1608
984|1609
1211|1610
1417|1611
1456|1612
1913|1613
1228|1614
979|1615
301|1616
183|1617
1098|1618
1060|1619
1441|1620
1151|1621
3|1622
1817|1623
323|1624
390|1625
1861|1626
1949|1627
369|1628
1869|1629
295|1630
1025|1631
505|1632
70|1633
915|1634
1167|1635
889|1636
978|1637
1968|1638
1854|1639
1568|1640
1094|1641
606|1642
1082|1643
329|1644
1284|1645
1503|1646
1785|1647
268|1648
426|1649
941|1650
1934|1651
1760|1652
1832|1653
1433|1654
705|1655
1282|1656
596|1657
790|1658
1203|1659
327|1660
1431|1661
223|1662
1170|1663
661|1664
226|1665
929|1666
1391|1667
962|1668
108|1669
123|1670
1340|1671
246|1672
1209|1673
1506|1674
385|1675
541|1676
921|1677
1463|1678
1041|1679
851|1680
48|1681
1671|1682
1972|1683
902|1684
410|1685
1274|1686
636|1687
583|1688
178|1689
1848|1690
258|1691
194|1692
712|1693
1529|1694
120|1695
882|1696
1418|1697
446|1698
148|1699
367|1700
118|1701
818|1702
238|1703
308|1704
1663|1705
1735|1706
567|1707
398|1708
1139|1709
230|1710
435|1711
1176|1712
1782|1713
420|1714
287|1715
1826|1716
262|1717
275|1718
280|1719
1003|1720
330|1721
848|1722
830|1723
253|1724
1864|1725
1186|1726
1553|1727
1747|1728
1402|1729
1519|1730
1157|1731
579|1732
1346|1733
725|1734
798|1735
1303|1736
1455|1737
1725|1738
1324|1739
726|1740
768|1741
296|1742
1541|1743
1992|1744
1508|1745
1125|1746
489|1747
411|1748
1233|1749
266|1750
668|1751
1169|1752
146|1753
1192|1754
34|1755
1343|1756
2|1757
1980|1758
519|1759
550|1760
179|1761
895|1762
1027|1763
1676|1764
1121|1765
1886|1766
1829|1767
1097|1768
1651|1769
1048|1770
476|1771
651|1772
1015|1773
1623|1774
219|1775
5|1776
1354|1777
855|1778
780|1779
774|1780
762|1781
1219|1782
556|1783
1164|1784
948|1785
1971|1786
461|1787
154|1788
686|1789
1572|1790
1323|1791
1520|1792
1281|1793
901|1794
588|1795
1942|1796
1393|1797
1916|1798
950|1799
1723|1800
1348|1801
1408|1802
757|1803
203|1804
1922|1805
14|1806
177|1807
631|1808
1038|1809
42|1810
1991|1811
1221|1812
1275|1813
1763|1814
1780|1815
1042|1816
402|1817
1837|1818
727|1819
1159|1820
1576|1821
1733|1822
492|1823
122|1824
1788|1825
963|1826
1409|1827
150|1828
1059|1829
318|1830
684|1831
1485|1832
1939|1833
1144|1834
1483|1835
1401|1836
484|1837
263|1838
1236|1839
899|1840
1810|1841
1813|1842
1181|1843
629|1844
1602|1845
54|1846
255|1847
1620|1848
1109|1849
1621|1850
1675|1851
1498|1852
1124|1853
1789|1854
155|1855
1699|1856
922|1857
658|1858
510|1859
949|1860
675|1861
19|1862
1635|1863
695|1864
1365|1865
568|1866
1297|1867
79|1868
310|1869
459|1870
662|1871
47|1872
694|1873
1914|1874
1361|1875
1752|1876
566|1877
1838|1878
676|1879
1748|1880
776|1881
1929|1882
1054|1883
1586|1884
715|1885
1182|1886
338|1887
157|1888
1028|1889
1834|1890
515|1891
1784|1892
1874|1893
257|1894
250|1895
1770|1896
352|1897
581|1898
1223|1899
999|1900
840|1901
127|1902
1316|1903
805|1904
953|1905
1642|1906
912|1907
1344|1908
528|1909
534|1910
1168|1911
1165|1912
12|1913
801|1914
260|1915
894|1916
1108|1917
35|1918
11|1919
374|1920
431|1921
1315|1922
1291|1923
605|1924
1979|1925
973|1926
251|1927
536|1928
1740|1929
1731|1930
1542|1931
74|1932
739|1933
1738|1934
1040|1935
704|1936
793|1937
467|1938
824|1939
1353|1940
500|1941
1200|1942
1814|1943
641|1944
935|1945
1491|1946
1912|1947
1351|1948
77|1949
1659|1950
938|1951
409|1952
633|1953
1245|1954
981|1955
1812|1956
1326|1957
1076|1958
1032|1959
169|1960
1622|1961
628|1962
1823|1963
1110|1964
1420|1965
1449|1966
608|1967
517|1968
1966|1969
1936|1970
236|1971
917|1972
1686|1973
1122|1974
1996|1975
1476|1976
1704|1977
679|1978
1943|1979
719|1980
1369|1981
1432|1982
455|1983
214|1984
1096|1985
1601|1986
1773|1987
1781|1988
826|1989
1472|1990
1732|1991
1998|1992
1188|1993
249|1994
1956|1995
1661|1996
569|1997
464|1998
825|1999
106|2000
