Start |2021-11-20-13:42:35.1922897-05:00
1103|496
1900|497
1291|498
1264|499
694|500
1770|501
1030|502
1830|503
867|504
462|505
1680|506
142|507
557|508
1051|509
687|510
453|511
220|512
550|513
1702|514
1139|515
589|516
414|517
1824|518
1050|519
1414|520
1940|521
135|522
746|523
1448|524
1988|525
882|526
170|527
1793|528
493|529
1790|530
153|531
1339|532
1746|533
1685|534
942|535
231|536
1260|537
371|538
1485|539
508|540
374|541
1813|542
1724|543
1850|544
1067|545
1638|546
208|547
1797|548
78|549
1146|550
647|551
74|552
235|553
1845|554
755|555
1602|556
258|557
339|558
876|559
1552|560
1494|561
315|562
62|563
1235|564
523|565
1106|566
431|567
837|568
737|569
879|570
1321|571
49|572
293|573
487|574
1015|575
116|576
364|577
905|578
372|579
289|580
659|581
348|582
1700|583
1351|584
1120|585
87|586
1095|587
1923|588
919|589
1302|590
1972|591
901|592
1463|593
1932|594
996|595
66|596
1736|597
470|598
1276|599
1952|600
1203|601
1345|602
1034|603
1162|604
1810|605
598|606
1728|607
1694|608
785|609
638|610
1238|611
1331|612
1962|613
562|614
871|615
1150|616
571|617
665|618
128|619
439|620
18|621
499|622
1919|623
1421|624
906|625
393|626
515|627
353|628
1471|629
952|630
326|631
1880|632
1588|633
409|634
1077|635
1298|636
1296|637
525|638
1514|639
471|640
303|641
1358|642
1093|643
247|644
61|645
601|646
933|647
875|648
1018|649
1848|650
1438|651
1061|652
337|653
797|654
1936|655
664|656
1415|657
1572|658
225|659
1389|660
80|661
1363|662
212|663
1837|664
291|665
1353|666
1684|667
1510|668
1473|669
1555|670
1836|671
47|672
1140|673
1592|674
141|675
618|676
1400|677
1621|678
1359|679
278|680
1439|681
1611|682
1318|683
1614|684
1472|685
1247|686
1495|687
769|688
465|689
375|690
1876|691
1669|692
284|693
129|694
402|695
921|696
1122|697
1232|698
1945|699
666|700
868|701
1386|702
1372|703
1424|704
5|705
1385|706
1910|707
705|708
652|709
1261|710
1229|711
1750|712
200|713
1942|714
1937|715
404|716
38|717
552|718
314|719
1007|720
1828|721
888|722
1008|723
1082|724
1653|725
131|726
1696|727
988|728
1179|729
1172|730
1467|731
155|732
1661|733
658|734
1369|735
52|736
230|737
1881|738
1600|739
96|740
1330|741
758|742
122|743
1173|744
1102|745
110|746
1456|747
346|748
182|749
1996|750
870|751
528|752
891|753
872|754
813|755
1978|756
356|757
273|758
1720|759
1862|760
1636|761
853|762
1490|763
1446|764
1765|765
1079|766
69|767
1500|768
509|769
1879|770
171|771
146|772
909|773
233|774
1631|775
1020|776
762|777
1823|778
1966|779
1557|780
609|781
1332|782
789|783
1183|784
270|785
914|786
1204|787
760|788
1822|789
1383|790
1628|791
1951|792
136|793
1739|794
389|795
437|796
1227|797
605|798
1375|799
25|800
41|801
1948|802
1794|803
280|804
1788|805
726|806
1574|807
641|808
1197|809
1772|810
1152|811
498|812
305|813
160|814
1189|815
294|816
67|817
297|818
1163|819
810|820
1861|821
1233|822
1641|823
1092|824
202|825
206|826
9|827
1134|828
1815|829
1177|830
1743|831
157|832
416|833
1935|834
1520|835
660|836
1511|837
500|838
1360|839
1481|840
1282|841
531|842
1532|843
42|844
223|845
1100|846
1586|847
1973|848
514|849
105|850
388|851
923|852
1411|853
535|854
161|855
738|856
253|857
671|858
88|859
1558|860
728|861
436|862
808|863
24|864
21|865
993|866
113|867
368|868
585|869
511|870
742|871
1501|872
892|873
1623|874
1486|875
1273|876
1655|877
1608|878
857|879
1054|880
566|881
34|882
592|883
1701|884
778|885
799|886
688|887
1867|888
1754|889
752|890
410|891
828|892
428|893
1782|894
739|895
839|896
1676|897
1508|898
19|899
1181|900
1005|901
1226|902
1336|903
11|904
1297|905
840|906
50|907
1749|908
1002|909
820|910
1046|911
582|912
1780|913
978|914
981|915
696|916
1833|917
1081|918
1194|919
1167|920
307|921
224|922
563|923
1803|924
121|925
1907|926
1065|927
1090|928
864|929
629|930
1553|931
166|932
1589|933
1639|934
56|935
1295|936
628|937
574|938
387|939
1930|940
764|941
908|942
806|943
922|944
1660|945
1795|946
1035|947
1412|948
756|949
54|950
992|951
586|952
311|953
792|954
859|955
770|956
633|957
1516|958
1887|959
1395|960
1744|961
903|962
848|963
350|964
1239|965
885|966
958|967
123|968
947|969
1632|970
81|971
1215|972
663|973
1262|974
380|975
1365|976
1371|977
1607|978
120|979
281|980
824|981
1595|982
306|983
825|984
1594|985
955|986
1834|987
768|988
750|989
1218|990
619|991
1107|992
674|993
969|994
163|995
1869|996
58|997
444|998
1635|999
767|1000
809|1001
930|1002
455|1003
1110|1004
1977|1005
1757|1006
1916|1007
1024|1008
405|1009
1459|1010
1390|1011
995|1012
1408|1013
1562|1014
516|1015
149|1016
561|1017
29|1018
691|1019
271|1020
1066|1021
174|1022
1290|1023
1682|1024
1001|1025
934|1026
485|1027
1674|1028
1125|1029
489|1030
1327|1031
904|1032
1971|1033
1284|1034
1433|1035
1911|1036
1149|1037
1185|1038
842|1039
1853|1040
1033|1041
744|1042
358|1043
1278|1044
1811|1045
1598|1046
1640|1047
1091|1048
391|1049
14|1050
1242|1051
22|1052
1706|1053
1361|1054
1693|1055
622|1056
1573|1057
711|1058
111|1059
1009|1060
1240|1061
198|1062
1908|1063
1885|1064
162|1065
454|1066
1022|1067
138|1068
154|1069
603|1070
961|1071
1381|1072
1135|1073
833|1074
1224|1075
260|1076
1751|1077
23|1078
1884|1079
1349|1080
1243|1081
1401|1082
1272|1083
1096|1084
1250|1085
1310|1086
1159|1087
537|1088
1541|1089
722|1090
274|1091
373|1092
1084|1093
1851|1094
546|1095
787|1096
845|1097
451|1098
1133|1099
1325|1100
555|1101
1533|1102
941|1103
1731|1104
1003|1105
1859|1106
822|1107
816|1108
151|1109
1440|1110
847|1111
1566|1112
819|1113
670|1114
1735|1115
1843|1116
865|1117
729|1118
568|1119
765|1120
1286|1121
415|1122
491|1123
1343|1124
329|1125
521|1126
268|1127
1280|1128
256|1129
377|1130
1378|1131
1269|1132
830|1133
492|1134
710|1135
1657|1136
413|1137
1513|1138
93|1139
1404|1140
421|1141
286|1142
411|1143
124|1144
1890|1145
640|1146
1505|1147
347|1148
92|1149
701|1150
1931|1151
107|1152
1868|1153
308|1154
48|1155
168|1156
987|1157
1570|1158
1402|1159
426|1160
1539|1161
1548|1162
547|1163
1703|1164
86|1165
1565|1166
692|1167
304|1168
1960|1169
82|1170
1380|1171
1356|1172
676|1173
1195|1174
343|1175
975|1176
7|1177
417|1178
1450|1179
1634|1180
1047|1181
1920|1182
1201|1183
1509|1184
456|1185
1267|1186
1419|1187
502|1188
477|1189
577|1190
656|1191
802|1192
144|1193
1587|1194
1855|1195
860|1196
1695|1197
672|1198
55|1199
265|1200
1954|1201
1187|1202
396|1203
12|1204
1340|1205
507|1206
1357|1207
612|1208
1959|1209
1042|1210
165|1211
532|1212
164|1213
1710|1214
1396|1215
1606|1216
333|1217
1053|1218
1234|1219
740|1220
185|1221
193|1222
1792|1223
1328|1224
1354|1225
510|1226
1225|1227
1083|1228
1346|1229
1461|1230
1241|1231
1279|1232
369|1233
1158|1234
1688|1235
1842|1236
1474|1237
1178|1238
188|1239
1926|1240
1915|1241
724|1242
549|1243
1447|1244
440|1245
145|1246
661|1247
362|1248
221|1249
210|1250
486|1251
643|1252
1443|1253
1228|1254
132|1255
1734|1256
1394|1257
1063|1258
607|1259
773|1260
1285|1261
264|1262
1266|1263
449|1264
1760|1265
815|1266
183|1267
951|1268
17|1269
1544|1270
167|1271
1137|1272
854|1273
1317|1274
846|1275
1405|1276
1576|1277
325|1278
855|1279
1213|1280
1860|1281
836|1282
844|1283
1141|1284
948|1285
554|1286
1852|1287
1127|1288
1045|1289
1964|1290
418|1291
400|1292
522|1293
1382|1294
590|1295
1609|1296
1470|1297
119|1298
1652|1299
1596|1300
1961|1301
1716|1302
345|1303
623|1304
79|1305
1368|1306
1789|1307
134|1308
363|1309
690|1310
181|1311
1056|1312
205|1313
1410|1314
945|1315
420|1316
1425|1317
152|1318
1515|1319
1170|1320
980|1321
1011|1322
1905|1323
73|1324
1105|1325
1686|1326
556|1327
1479|1328
677|1329
1208|1330
1914|1331
1468|1332
611|1333
1214|1334
1259|1335
118|1336
463|1337
214|1338
1075|1339
1563|1340
743|1341
1691|1342
714|1343
320|1344
1786|1345
1376|1346
228|1347
1145|1348
406|1349
195|1350
226|1351
1335|1352
569|1353
473|1354
600|1355
924|1356
1838|1357
310|1358
1540|1359
331|1360
766|1361
290|1362
1429|1363
1147|1364
781|1365
651|1366
392|1367
957|1368
126|1369
827|1370
1953|1371
1200|1372
1043|1373
1944|1374
384|1375
1268|1376
259|1377
1560|1378
250|1379
1717|1380
1487|1381
1431|1382
1060|1383
483|1384
997|1385
534|1386
890|1387
173|1388
591|1389
336|1390
261|1391
186|1392
639|1393
719|1394
774|1395
461|1396
287|1397
1583|1398
1530|1399
1121|1400
972|1401
1265|1402
1062|1403
1580|1404
241|1405
990|1406
285|1407
637|1408
101|1409
1364|1410
630|1411
252|1412
64|1413
1818|1414
869|1415
1399|1416
1254|1417
913|1418
150|1419
245|1420
1787|1421
251|1422
349|1423
1752|1424
560|1425
1778|1426
545|1427
313|1428
1164|1429
1943|1430
982|1431
680|1432
51|1433
1161|1434
747|1435
229|1436
379|1437
1489|1438
276|1439
15|1440
263|1441
239|1442
76|1443
1294|1444
1687|1445
3|1446
133|1447
874|1448
1896|1449
1445|1450
1244|1451
1435|1452
1478|1453
1301|1454
1352|1455
713|1456
946|1457
1311|1458
1041|1459
472|1460
457|1461
1999|1462
1536|1463
187|1464
399|1465
1984|1466
234|1467
935|1468
1078|1469
625|1470
1021|1471
1775|1472
621|1473
139|1474
1989|1475
1564|1476
211|1477
1108|1478
77|1479
570|1480
1648|1481
1711|1482
434|1483
1722|1484
712|1485
1577|1486
1223|1487
775|1488
1819|1489
63|1490
1323|1491
1112|1492
468|1493
1809|1494
1571|1495
279|1496
730|1497
1898|1498
915|1499
1712|1500
1785|1501
1205|1502
1796|1503
1263|1504
432|1505
1462|1506
779|1507
1344|1508
1306|1509
1791|1510
501|1511
1871|1512
1212|1513
467|1514
798|1515
717|1516
1575|1517
1755|1518
1464|1519
788|1520
733|1521
1458|1522
1101|1523
999|1524
1334|1525
1922|1526
1322|1527
800|1528
524|1529
1681|1530
803|1531
317|1532
191|1533
334|1534
753|1535
447|1536
1941|1537
1155|1538
1315|1539
1236|1540
786|1541
1888|1542
1491|1543
33|1544
1546|1545
1460|1546
1873|1547
1997|1548
983|1549
841|1550
655|1551
959|1552
424|1553
104|1554
973|1555
328|1556
112|1557
751|1558
1946|1559
490|1560
158|1561
1969|1562
749|1563
1567|1564
971|1565
217|1566
1630|1567
916|1568
1651|1569
359|1570
793|1571
425|1572
469|1573
218|1574
1998|1575
893|1576
1980|1577
1098|1578
1480|1579
1872|1580
60|1581
1341|1582
1800|1583
1658|1584
1059|1585
1870|1586
1875|1587
108|1588
1373|1589
445|1590
357|1591
1144|1592
1198|1593
780|1594
1115|1595
849|1596
1117|1597
1902|1598
1070|1599
1329|1600
1745|1601
962|1602
300|1603
608|1604
46|1605
255|1606
481|1607
219|1608
109|1609
127|1610
365|1611
1044|1612
1342|1613
85|1614
478|1615
829|1616
178|1617
1099|1618
542|1619
1138|1620
354|1621
1568|1622
1551|1623
1253|1624
2|1625
1629|1626
1209|1627
1643|1628
1129|1629
1174|1630
1725|1631
95|1632
35|1633
184|1634
100|1635
1124|1636
1038|1637
1186|1638
1642|1639
735|1640
1427|1641
1625|1642
1990|1643
1258|1644
148|1645
1391|1646
1829|1647
1166|1648
370|1649
327|1650
684|1651
59|1652
1432|1653
1955|1654
985|1655
267|1656
1452|1657
1076|1658
646|1659
422|1660
1071|1661
823|1662
1142|1663
936|1664
395|1665
316|1666
1010|1667
1191|1668
1986|1669
1426|1670
1779|1671
965|1672
1451|1673
1719|1674
1672|1675
654|1676
1561|1677
323|1678
1154|1679
653|1680
1831|1681
83|1682
1384|1683
784|1684
482|1685
1668|1686
675|1687
103|1688
1180|1689
1856|1690
1624|1691
1939|1692
529|1693
1300|1694
1664|1695
567|1696
548|1697
1064|1698
887|1699
1806|1700
351|1701
649|1702
1171|1703
963|1704
496|1705
1678|1706
602|1707
1601|1708
246|1709
332|1710
669|1711
1153|1712
1933|1713
1974|1714
565|1715
989|1716
1521|1717
312|1718
484|1719
615|1720
1579|1721
929|1722
10|1723
192|1724
1650|1725
1863|1726
460|1727
176|1728
45|1729
1202|1730
180|1731
513|1732
1444|1733
1362|1734
385|1735
1207|1736
911|1737
403|1738
360|1739
721|1740
1126|1741
1088|1742
1849|1743
873|1744
1221|1745
575|1746
4|1747
584|1748
716|1749
708|1750
1113|1751
262|1752
595|1753
275|1754
249|1755
1466|1756
693|1757
1029|1758
1403|1759
689|1760
1413|1761
505|1762
1610|1763
1165|1764
203|1765
197|1766
1707|1767
678|1768
1620|1769
1483|1770
147|1771
1222|1772
1981|1773
1730|1774
1556|1775
572|1776
1175|1777
1256|1778
1023|1779
1249|1780
1874|1781
1886|1782
1476|1783
1417|1784
117|1785
1893|1786
1913|1787
1190|1788
1073|1789
931|1790
503|1791
1917|1792
1087|1793
1622|1794
1499|1795
587|1796
1525|1797
732|1798
657|1799
970|1800
834|1801
1441|1802
917|1803
1418|1804
593|1805
1929|1806
277|1807
861|1808
698|1809
1659|1810
296|1811
1528|1812
1979|1813
169|1814
811|1815
1455|1816
1097|1817
288|1818
974|1819
330|1820
243|1821
540|1822
1585|1823
699|1824
899|1825
199|1826
71|1827
382|1828
366|1829
986|1830
1151|1831
412|1832
517|1833
27|1834
408|1835
494|1836
1055|1837
130|1838
745|1839
194|1840
1645|1841
1255|1842
497|1843
1496|1844
707|1845
1182|1846
1925|1847
1039|1848
926|1849
84|1850
1569|1851
1350|1852
1762|1853
433|1854
832|1855
338|1856
1802|1857
248|1858
488|1859
475|1860
1882|1861
1947|1862
614|1863
1729|1864
723|1865
1949|1866
1086|1867
1968|1868
1741|1869
427|1870
479|1871
1168|1872
1590|1873
927|1874
718|1875
1324|1876
156|1877
227|1878
65|1879
1825|1880
342|1881
1288|1882
1543|1883
322|1884
1537|1885
1857|1886
682|1887
190|1888
1423|1889
114|1890
795|1891
894|1892
1619|1893
407|1894
429|1895
1654|1896
627|1897
883|1898
881|1899
898|1900
115|1901
1909|1902
1392|1903
606|1904
1617|1905
594|1906
1615|1907
1184|1908
1697|1909
1559|1910
222|1911
1591|1912
242|1913
734|1914
238|1915
1004|1916
583|1917
441|1918
466|1919
1017|1920
1524|1921
1069|1922
950|1923
1737|1924
1656|1925
1705|1926
1484|1927
1442|1928
702|1929
1283|1930
850|1931
1527|1932
1554|1933
1454|1934
1798|1935
401|1936
1883|1937
1230|1938
790|1939
1216|1940
283|1941
1637|1942
573|1943
1718|1944
1877|1945
1309|1946
620|1947
1312|1948
97|1949
1535|1950
1406|1951
204|1952
504|1953
1957|1954
1457|1955
1422|1956
1379|1957
1526|1958
953|1959
1878|1960
1287|1961
435|1962
458|1963
910|1964
1089|1965
940|1966
40|1967
1132|1968
968|1969
1799|1970
1271|1971
1581|1972
1618|1973
1519|1974
553|1975
1742|1976
378|1977
1289|1978
1866|1979
667|1980
1355|1981
179|1982
1434|1983
1313|1984
1766|1985
474|1986
877|1987
1599|1988
1985|1989
189|1990
979|1991
581|1992
31|1993
771|1994
1647|1995
1550|1996
1437|1997
1547|1998
175|1999
695|2000
