Start |2021-11-20-16:20:48.0128241-05:00
1157,171145,2021-11-20-16:20:48.0170680-05:00
38,171183,2021-11-20-16:20:48.0170706-05:00
858,172041,2021-11-20-16:20:48.0170727-05:00
1061,173102,2021-11-20-16:20:48.0170746-05:00
1249,174351,2021-11-20-16:20:48.0170765-05:00
1740,176091,2021-11-20-16:20:48.0170784-05:00
933,177024,2021-11-20-16:20:48.0170803-05:00
1815,178839,2021-11-20-16:20:48.0170822-05:00
916,179755,2021-11-20-16:20:48.0170840-05:00
1858,181613,2021-11-20-16:20:48.0170859-05:00
1887,183500,2021-11-20-16:20:48.0170878-05:00
361,183861,2021-11-20-16:20:48.0170897-05:00
747,184608,2021-11-20-16:20:48.0170916-05:00
373,184981,2021-11-20-16:20:48.0170935-05:00
1846,186827,2021-11-20-16:20:48.0170953-05:00
1795,188622,2021-11-20-16:20:48.0170972-05:00
797,189419,2021-11-20-16:20:48.0170990-05:00
904,190323,2021-11-20-16:20:48.0171009-05:00
820,191143,2021-11-20-16:20:48.0171027-05:00
1833,192976,2021-11-20-16:20:48.0171046-05:00
1951,194927,2021-11-20-16:20:48.0171064-05:00
879,195806,2021-11-20-16:20:48.0171084-05:00
1047,196853,2021-11-20-16:20:48.0171102-05:00
1768,198621,2021-11-20-16:20:48.0171120-05:00
1763,200384,2021-11-20-16:20:48.0171139-05:00
985,201369,2021-11-20-16:20:48.0171157-05:00
1282,202651,2021-11-20-16:20:48.0171176-05:00
1349,204000,2021-11-20-16:20:48.0171194-05:00
1668,205668,2021-11-20-16:20:48.0171213-05:00
1812,207480,2021-11-20-16:20:48.0171232-05:00
1213,208693,2021-11-20-16:20:48.0171250-05:00
274,208967,2021-11-20-16:20:48.0171269-05:00
164,209131,2021-11-20-16:20:48.0171287-05:00
237,209368,2021-11-20-16:20:48.0171361-05:00
1711,211079,2021-11-20-16:20:48.0171384-05:00
1691,212770,2021-11-20-16:20:48.0171404-05:00
1952,214722,2021-11-20-16:20:48.0171424-05:00
1622,216344,2021-11-20-16:20:48.0171443-05:00
760,217104,2021-11-20-16:20:48.0171461-05:00
1794,218898,2021-11-20-16:20:48.0171480-05:00
560,219458,2021-11-20-16:20:48.0171498-05:00
751,220209,2021-11-20-16:20:48.0171517-05:00
384,220593,2021-11-20-16:20:48.0171536-05:00
1356,221949,2021-11-20-16:20:48.0171554-05:00
1428,223377,2021-11-20-16:20:48.0171572-05:00
1665,225042,2021-11-20-16:20:48.0171590-05:00
1011,226053,2021-11-20-16:20:48.0171609-05:00
1345,227398,2021-11-20-16:20:48.0171627-05:00
1737,229135,2021-11-20-16:20:48.0171646-05:00
1358,230493,2021-11-20-16:20:48.0171664-05:00
1206,231699,2021-11-20-16:20:48.0171682-05:00
145,231844,2021-11-20-16:20:48.0171776-05:00
1514,233358,2021-11-20-16:20:48.0171803-05:00
898,234256,2021-11-20-16:20:48.0171824-05:00
1846,236102,2021-11-20-16:20:48.0171843-05:00
279,236381,2021-11-20-16:20:48.0171862-05:00
990,237371,2021-11-20-16:20:48.0171880-05:00
1090,238461,2021-11-20-16:20:48.0171899-05:00
1298,239759,2021-11-20-16:20:48.0171917-05:00
264,240023,2021-11-20-16:20:48.0171935-05:00
459,240482,2021-11-20-16:20:48.0171953-05:00
1583,242065,2021-11-20-16:20:48.0171971-05:00
148,242213,2021-11-20-16:20:48.0171988-05:00
1104,243317,2021-11-20-16:20:48.0172006-05:00
646,243963,2021-11-20-16:20:48.0172024-05:00
1613,245576,2021-11-20-16:20:48.0172041-05:00
198,245774,2021-11-20-16:20:48.0172059-05:00
510,246284,2021-11-20-16:20:48.0172077-05:00
661,246945,2021-11-20-16:20:48.0172094-05:00
155,247100,2021-11-20-16:20:48.0172112-05:00
1843,248943,2021-11-20-16:20:48.0172130-05:00
1174,250117,2021-11-20-16:20:48.0172148-05:00
144,250261,2021-11-20-16:20:48.0172166-05:00
1025,251286,2021-11-20-16:20:48.0172183-05:00
1274,252560,2021-11-20-16:20:48.0172201-05:00
1201,253761,2021-11-20-16:20:48.0172219-05:00
495,254256,2021-11-20-16:20:48.0172236-05:00
1691,255947,2021-11-20-16:20:48.0172254-05:00
340,256287,2021-11-20-16:20:48.0172271-05:00
99,256386,2021-11-20-16:20:48.0172289-05:00
1973,258359,2021-11-20-16:20:48.0172307-05:00
1936,260295,2021-11-20-16:20:48.0172325-05:00
1612,261907,2021-11-20-16:20:48.0172343-05:00
310,262217,2021-11-20-16:20:48.0172360-05:00
607,262824,2021-11-20-16:20:48.0172433-05:00
1069,263893,2021-11-20-16:20:48.0172461-05:00
760,264653,2021-11-20-16:20:48.0172482-05:00
1265,265918,2021-11-20-16:20:48.0172501-05:00
391,266309,2021-11-20-16:20:48.0172520-05:00
1433,267742,2021-11-20-16:20:48.0172561-05:00
701,268443,2021-11-20-16:20:48.0172585-05:00
862,269305,2021-11-20-16:20:48.0172605-05:00
324,269629,2021-11-20-16:20:48.0172625-05:00
496,270125,2021-11-20-16:20:48.0172644-05:00
1336,271461,2021-11-20-16:20:48.0172663-05:00
976,272437,2021-11-20-16:20:48.0172681-05:00
603,273040,2021-11-20-16:20:48.0172699-05:00
1280,274320,2021-11-20-16:20:48.0172718-05:00
711,275031,2021-11-20-16:20:48.0172736-05:00
1815,276846,2021-11-20-16:20:48.0172754-05:00
1467,278313,2021-11-20-16:20:48.0172772-05:00
501,278814,2021-11-20-16:20:48.0172791-05:00
685,279499,2021-11-20-16:20:48.0172809-05:00
1582,281081,2021-11-20-16:20:48.0172827-05:00
1514,282595,2021-11-20-16:20:48.0172845-05:00
32,282627,2021-11-20-16:20:48.0172863-05:00
1,282628,2021-11-20-16:20:48.0172882-05:00
489,283117,2021-11-20-16:20:48.0172901-05:00
1624,284741,2021-11-20-16:20:48.0172919-05:00
646,285387,2021-11-20-16:20:48.0172937-05:00
1783,287170,2021-11-20-16:20:48.0172955-05:00
1299,288469,2021-11-20-16:20:48.0172973-05:00
750,289219,2021-11-20-16:20:48.0172992-05:00
1200,290419,2021-11-20-16:20:48.0173010-05:00
290,290709,2021-11-20-16:20:48.0173029-05:00
522,291231,2021-11-20-16:20:48.0173047-05:00
1971,293202,2021-11-20-16:20:48.0173065-05:00
1837,295039,2021-11-20-16:20:48.0173130-05:00
497,295536,2021-11-20-16:20:48.0173155-05:00
1576,297112,2021-11-20-16:20:48.0173175-05:00
853,297965,2021-11-20-16:20:48.0173195-05:00
933,298898,2021-11-20-16:20:48.0173214-05:00
120,299018,2021-11-20-16:20:48.0173233-05:00
1228,300246,2021-11-20-16:20:48.0173252-05:00
1454,301700,2021-11-20-16:20:48.0173270-05:00
981,302681,2021-11-20-16:20:48.0173289-05:00
851,303532,2021-11-20-16:20:48.0173307-05:00
1648,305180,2021-11-20-16:20:48.0173325-05:00
1689,306869,2021-11-20-16:20:48.0173343-05:00
298,307167,2021-11-20-16:20:48.0173362-05:00
598,307765,2021-11-20-16:20:48.0173380-05:00
1214,308979,2021-11-20-16:20:48.0173398-05:00
980,309959,2021-11-20-16:20:48.0173416-05:00
525,310484,2021-11-20-16:20:48.0173452-05:00
631,311115,2021-11-20-16:20:48.0173475-05:00
1473,312588,2021-11-20-16:20:48.0173494-05:00
1252,313840,2021-11-20-16:20:48.0173514-05:00
30,313870,2021-11-20-16:20:48.0173533-05:00
795,314665,2021-11-20-16:20:48.0173551-05:00
576,315241,2021-11-20-16:20:48.0173570-05:00
1068,316309,2021-11-20-16:20:48.0173588-05:00
271,316580,2021-11-20-16:20:48.0173607-05:00
1640,318220,2021-11-20-16:20:48.0173625-05:00
1744,319964,2021-11-20-16:20:48.0173643-05:00
1649,321613,2021-11-20-16:20:48.0173661-05:00
1401,323014,2021-11-20-16:20:48.0173680-05:00
113,323127,2021-11-20-16:20:48.0173698-05:00
1124,324251,2021-11-20-16:20:48.0173717-05:00
207,324458,2021-11-20-16:20:48.0173735-05:00
814,325272,2021-11-20-16:20:48.0173754-05:00
1005,326277,2021-11-20-16:20:48.0173816-05:00
766,327043,2021-11-20-16:20:48.0173840-05:00
784,327827,2021-11-20-16:20:48.0173861-05:00
1134,328961,2021-11-20-16:20:48.0173880-05:00
962,329923,2021-11-20-16:20:48.0173900-05:00
535,330458,2021-11-20-16:20:48.0173919-05:00
382,330840,2021-11-20-16:20:48.0173939-05:00
1456,332296,2021-11-20-16:20:48.0173958-05:00
128,332424,2021-11-20-16:20:48.0173976-05:00
534,332958,2021-11-20-16:20:48.0173995-05:00
1180,334138,2021-11-20-16:20:48.0174013-05:00
353,334491,2021-11-20-16:20:48.0174032-05:00
800,335291,2021-11-20-16:20:48.0174050-05:00
1327,336618,2021-11-20-16:20:48.0174069-05:00
49,336667,2021-11-20-16:20:48.0174087-05:00
569,337236,2021-11-20-16:20:48.0174107-05:00
320,337556,2021-11-20-16:20:48.0174125-05:00
226,337782,2021-11-20-16:20:48.0174143-05:00
569,338351,2021-11-20-16:20:48.0174162-05:00
817,339168,2021-11-20-16:20:48.0174180-05:00
1270,340438,2021-11-20-16:20:48.0174198-05:00
1942,342380,2021-11-20-16:20:48.0174217-05:00
1042,343422,2021-11-20-16:20:48.0174235-05:00
1921,345343,2021-11-20-16:20:48.0174256-05:00
509,345852,2021-11-20-16:20:48.0174302-05:00
583,346435,2021-11-20-16:20:48.0174341-05:00
1292,347727,2021-11-20-16:20:48.0174381-05:00
375,348102,2021-11-20-16:20:48.0174425-05:00
1578,349680,2021-11-20-16:20:48.0174497-05:00
54,349734,2021-11-20-16:20:48.0174545-05:00
869,350603,2021-11-20-16:20:48.0174598-05:00
1726,352329,2021-11-20-16:20:48.0174621-05:00
1442,353771,2021-11-20-16:20:48.0174640-05:00
875,354646,2021-11-20-16:20:48.0174668-05:00
1293,355939,2021-11-20-16:20:48.0174688-05:00
1832,357771,2021-11-20-16:20:48.0174707-05:00
431,358202,2021-11-20-16:20:48.0174726-05:00
1845,360047,2021-11-20-16:20:48.0174744-05:00
1562,361609,2021-11-20-16:20:48.0174763-05:00
97,361706,2021-11-20-16:20:48.0174781-05:00
1091,362797,2021-11-20-16:20:48.0174799-05:00
1795,364592,2021-11-20-16:20:48.0174818-05:00
1902,366494,2021-11-20-16:20:48.0174836-05:00
262,366756,2021-11-20-16:20:48.0174854-05:00
1395,368151,2021-11-20-16:20:48.0174873-05:00
715,368866,2021-11-20-16:20:48.0174891-05:00
1470,370336,2021-11-20-16:20:48.0174910-05:00
313,370649,2021-11-20-16:20:48.0174929-05:00
1696,372345,2021-11-20-16:20:48.0175026-05:00
1080,373425,2021-11-20-16:20:48.0175056-05:00
1081,374506,2021-11-20-16:20:48.0175078-05:00
1886,376392,2021-11-20-16:20:48.0175098-05:00
556,376948,2021-11-20-16:20:48.0175117-05:00
1389,378337,2021-11-20-16:20:48.0175136-05:00
1544,379881,2021-11-20-16:20:48.0175155-05:00
1062,380943,2021-11-20-16:20:48.0175174-05:00
1723,382666,2021-11-20-16:20:48.0175192-05:00
862,383528,2021-11-20-16:20:48.0175210-05:00
625,384153,2021-11-20-16:20:48.0175228-05:00
379,384532,2021-11-20-16:20:48.0175246-05:00
1242,385774,2021-11-20-16:20:48.0175264-05:00
7,385781,2021-11-20-16:20:48.0175282-05:00
1877,387658,2021-11-20-16:20:48.0175300-05:00
74,387732,2021-11-20-16:20:48.0175318-05:00
1665,389397,2021-11-20-16:20:48.0175336-05:00
1454,390851,2021-11-20-16:20:48.0175354-05:00
911,391762,2021-11-20-16:20:48.0175372-05:00
1924,393686,2021-11-20-16:20:48.0175390-05:00
35,393721,2021-11-20-16:20:48.0175407-05:00
217,393938,2021-11-20-16:20:48.0175425-05:00
139,394077,2021-11-20-16:20:48.0175443-05:00
474,394551,2021-11-20-16:20:48.0175461-05:00
663,395214,2021-11-20-16:20:48.0175479-05:00
472,395686,2021-11-20-16:20:48.0175496-05:00
1725,397411,2021-11-20-16:20:48.0175582-05:00
1474,398885,2021-11-20-16:20:48.0175608-05:00
41,398926,2021-11-20-16:20:48.0175629-05:00
781,399707,2021-11-20-16:20:48.0175648-05:00
526,400233,2021-11-20-16:20:48.0175667-05:00
1794,402027,2021-11-20-16:20:48.0175686-05:00
1112,403139,2021-11-20-16:20:48.0175704-05:00
980,404119,2021-11-20-16:20:48.0175723-05:00
679,404798,2021-11-20-16:20:48.0175741-05:00
499,405297,2021-11-20-16:20:48.0175760-05:00
972,406269,2021-11-20-16:20:48.0175778-05:00
982,407251,2021-11-20-16:20:48.0175797-05:00
1171,408422,2021-11-20-16:20:48.0175815-05:00
53,408475,2021-11-20-16:20:48.0175834-05:00
1331,409806,2021-11-20-16:20:48.0175852-05:00
231,410037,2021-11-20-16:20:48.0175871-05:00
109,410146,2021-11-20-16:20:48.0175889-05:00
1568,411714,2021-11-20-16:20:48.0175907-05:00
1220,412934,2021-11-20-16:20:48.0175954-05:00
1183,414117,2021-11-20-16:20:48.0175978-05:00
855,414972,2021-11-20-16:20:48.0175999-05:00
1085,416057,2021-11-20-16:20:48.0176018-05:00
1917,417974,2021-11-20-16:20:48.0176037-05:00
1828,419802,2021-11-20-16:20:48.0176056-05:00
597,420399,2021-11-20-16:20:48.0176075-05:00
1941,422340,2021-11-20-16:20:48.0176094-05:00
1803,424143,2021-11-20-16:20:48.0176113-05:00
1546,425689,2021-11-20-16:20:48.0176132-05:00
279,425968,2021-11-20-16:20:48.0176151-05:00
1480,427448,2021-11-20-16:20:48.0176169-05:00
942,428390,2021-11-20-16:20:48.0176188-05:00
608,428998,2021-11-20-16:20:48.0176207-05:00
1223,430221,2021-11-20-16:20:48.0176225-05:00
84,430305,2021-11-20-16:20:48.0176291-05:00
1663,431968,2021-11-20-16:20:48.0176316-05:00
70,432038,2021-11-20-16:20:48.0176336-05:00
1022,433060,2021-11-20-16:20:48.0176355-05:00
942,434002,2021-11-20-16:20:48.0176374-05:00
337,434339,2021-11-20-16:20:48.0176392-05:00
831,435170,2021-11-20-16:20:48.0176410-05:00
1267,436437,2021-11-20-16:20:48.0176429-05:00
263,436700,2021-11-20-16:20:48.0176447-05:00
1327,438027,2021-11-20-16:20:48.0176466-05:00
1379,439406,2021-11-20-16:20:48.0176484-05:00
1102,440508,2021-11-20-16:20:48.0176503-05:00
684,441192,2021-11-20-16:20:48.0176521-05:00
283,441475,2021-11-20-16:20:48.0176539-05:00
859,442334,2021-11-20-16:20:48.0176558-05:00
594,442928,2021-11-20-16:20:48.0176576-05:00
1803,444731,2021-11-20-16:20:48.0176595-05:00
108,444839,2021-11-20-16:20:48.0176613-05:00
570,445409,2021-11-20-16:20:48.0176631-05:00
1254,446663,2021-11-20-16:20:48.0176650-05:00
1480,448143,2021-11-20-16:20:48.0176668-05:00
1617,449760,2021-11-20-16:20:48.0176687-05:00
641,450401,2021-11-20-16:20:48.0176705-05:00
1556,451957,2021-11-20-16:20:48.0176723-05:00
213,452170,2021-11-20-16:20:48.0176741-05:00
185,452355,2021-11-20-16:20:48.0176760-05:00
585,452940,2021-11-20-16:20:48.0176778-05:00
1991,454931,2021-11-20-16:20:48.0176796-05:00
1566,456497,2021-11-20-16:20:48.0176815-05:00
701,457198,2021-11-20-16:20:48.0176851-05:00
1199,458397,2021-11-20-16:20:48.0176874-05:00
1557,459954,2021-11-20-16:20:48.0176894-05:00
365,460319,2021-11-20-16:20:48.0176912-05:00
1758,462077,2021-11-20-16:20:48.0176978-05:00
1087,463164,2021-11-20-16:20:48.0177002-05:00
389,463553,2021-11-20-16:20:48.0177023-05:00
1261,464814,2021-11-20-16:20:48.0177042-05:00
1208,466022,2021-11-20-16:20:48.0177060-05:00
1167,467189,2021-11-20-16:20:48.0177078-05:00
1232,468421,2021-11-20-16:20:48.0177097-05:00
390,468811,2021-11-20-16:20:48.0177115-05:00
1916,470727,2021-11-20-16:20:48.0177133-05:00
592,471319,2021-11-20-16:20:48.0177152-05:00
1757,473076,2021-11-20-16:20:48.0177170-05:00
539,473615,2021-11-20-16:20:48.0177188-05:00
726,474341,2021-11-20-16:20:48.0177206-05:00
1912,476253,2021-11-20-16:20:48.0177224-05:00
1658,477911,2021-11-20-16:20:48.0177242-05:00
945,478856,2021-11-20-16:20:48.0177260-05:00
953,479809,2021-11-20-16:20:48.0177278-05:00
475,480284,2021-11-20-16:20:48.0177296-05:00
1372,481656,2021-11-20-16:20:48.0177313-05:00
373,482029,2021-11-20-16:20:48.0177331-05:00
1353,483382,2021-11-20-16:20:48.0177349-05:00
1743,485125,2021-11-20-16:20:48.0177367-05:00
466,485591,2021-11-20-16:20:48.0177385-05:00
1023,486614,2021-11-20-16:20:48.0177403-05:00
513,487127,2021-11-20-16:20:48.0177421-05:00
810,487937,2021-11-20-16:20:48.0177439-05:00
758,488695,2021-11-20-16:20:48.0177457-05:00
1751,490446,2021-11-20-16:20:48.0177475-05:00
840,491286,2021-11-20-16:20:48.0177492-05:00
1700,492986,2021-11-20-16:20:48.0177510-05:00
1561,494547,2021-11-20-16:20:48.0177528-05:00
129,494676,2021-11-20-16:20:48.0177546-05:00
1822,496498,2021-11-20-16:20:48.0177564-05:00
737,497235,2021-11-20-16:20:48.0177632-05:00
925,498160,2021-11-20-16:20:48.0177657-05:00
1195,499355,2021-11-20-16:20:48.0177678-05:00
470,499825,2021-11-20-16:20:48.0177697-05:00
1332,501157,2021-11-20-16:20:48.0177715-05:00
596,501753,2021-11-20-16:20:48.0177733-05:00
941,502694,2021-11-20-16:20:48.0177752-05:00
1337,504031,2021-11-20-16:20:48.0177770-05:00
864,504895,2021-11-20-16:20:48.0177807-05:00
1564,506459,2021-11-20-16:20:48.0177831-05:00
1026,507485,2021-11-20-16:20:48.0177850-05:00
883,508368,2021-11-20-16:20:48.0177869-05:00
1018,509386,2021-11-20-16:20:48.0177888-05:00
1486,510872,2021-11-20-16:20:48.0177906-05:00
272,511144,2021-11-20-16:20:48.0177924-05:00
926,512070,2021-11-20-16:20:48.0177942-05:00
1046,513116,2021-11-20-16:20:48.0177960-05:00
614,513730,2021-11-20-16:20:48.0177978-05:00
226,513956,2021-11-20-16:20:48.0177996-05:00
1826,515782,2021-11-20-16:20:48.0178013-05:00
1185,516967,2021-11-20-16:20:48.0178031-05:00
1011,517978,2021-11-20-16:20:48.0178048-05:00
15,517993,2021-11-20-16:20:48.0178066-05:00
622,518615,2021-11-20-16:20:48.0178084-05:00
1366,519981,2021-11-20-16:20:48.0178101-05:00
749,520730,2021-11-20-16:20:48.0178119-05:00
398,521128,2021-11-20-16:20:48.0178137-05:00
410,521538,2021-11-20-16:20:48.0178154-05:00
1480,523018,2021-11-20-16:20:48.0178172-05:00
1550,524568,2021-11-20-16:20:48.0178190-05:00
216,524784,2021-11-20-16:20:48.0178207-05:00
1030,525814,2021-11-20-16:20:48.0178225-05:00
