Start |2021-11-20-18:43:43.3276092-05:00
1507|1203
1183|1204
1032|1205
822|1206
481|1207
817|1208
1897|1209
1981|1210
1102|1211
1054|1212
727|1213
550|1214
207|1215
1878|1216
44|1217
313|1218
1834|1219
967|1220
747|1221
1380|1222
1733|1223
1903|1224
853|1225
1401|1226
1978|1227
1800|1228
559|1229
1321|1230
370|1231
870|1232
693|1233
59|1234
417|1235
1038|1236
801|1237
198|1238
503|1239
415|1240
493|1241
1934|1242
567|1243
793|1244
1108|1245
1340|1246
1677|1247
1565|1248
321|1249
278|1250
936|1251
477|1252
16|1253
1802|1254
391|1255
1153|1256
1860|1257
1600|1258
379|1259
1632|1260
863|1261
682|1262
256|1263
626|1264
1652|1265
267|1266
399|1267
686|1268
126|1269
1241|1270
1142|1271
1833|1272
1825|1273
1468|1274
518|1275
830|1276
904|1277
1020|1278
897|1279
1517|1280
1744|1281
475|1282
1528|1283
265|1284
460|1285
1901|1286
877|1287
917|1288
1703|1289
1296|1290
1177|1291
1225|1292
1848|1293
916|1294
1599|1295
1799|1296
1692|1297
1948|1298
1138|1299
861|1300
1007|1301
1057|1302
1430|1303
1127|1304
1198|1305
1077|1306
647|1307
594|1308
1362|1309
1598|1310
271|1311
944|1312
777|1313
912|1314
1870|1315
384|1316
1184|1317
1991|1318
140|1319
1729|1320
1457|1321
1530|1322
993|1323
893|1324
80|1325
1926|1326
1977|1327
1013|1328
1856|1329
676|1330
1121|1331
946|1332
1840|1333
24|1334
552|1335
751|1336
1063|1337
414|1338
1125|1339
1389|1340
1309|1341
240|1342
1535|1343
106|1344
1036|1345
229|1346
461|1347
1034|1348
1021|1349
1259|1350
706|1351
1699|1352
1777|1353
1408|1354
1377|1355
1469|1356
77|1357
586|1358
1068|1359
1266|1360
1097|1361
1660|1362
712|1363
719|1364
513|1365
1385|1366
1074|1367
744|1368
343|1369
1200|1370
1357|1371
771|1372
937|1373
790|1374
450|1375
1238|1376
2000|1377
876|1378
1849|1379
1831|1380
1511|1381
1016|1382
1976|1383
655|1384
1974|1385
1434|1386
1136|1387
479|1388
664|1389
1107|1390
650|1391
480|1392
1386|1393
1844|1394
301|1395
1655|1396
1584|1397
850|1398
1642|1399
1645|1400
1236|1401
1721|1402
654|1403
1815|1404
1886|1405
1936|1406
802|1407
1052|1408
975|1409
157|1410
1462|1411
1264|1412
694|1413
1218|1414
1749|1415
83|1416
1676|1417
38|1418
721|1419
1113|1420
238|1421
580|1422
64|1423
1294|1424
520|1425
891|1426
1379|1427
1060|1428
444|1429
814|1430
1640|1431
1210|1432
1253|1433
203|1434
637|1435
1757|1436
319|1437
133|1438
784|1439
48|1440
619|1441
89|1442
1555|1443
498|1444
1635|1445
1437|1446
1768|1447
171|1448
101|1449
221|1450
1968|1451
1557|1452
114|1453
562|1454
1374|1455
638|1456
1684|1457
1412|1458
1342|1459
1049|1460
581|1461
1753|1462
597|1463
147|1464
558|1465
275|1466
22|1467
474|1468
579|1469
1989|1470
1747|1471
1549|1472
1305|1473
689|1474
487|1475
179|1476
1091|1477
1597|1478
1674|1479
1128|1480
1122|1481
1237|1482
974|1483
194|1484
875|1485
100|1486
1094|1487
707|1488
926|1489
19|1490
103|1491
996|1492
872|1493
1752|1494
1526|1495
902|1496
1540|1497
1400|1498
1937|1499
1358|1500
1424|1501
1331|1502
1673|1503
118|1504
510|1505
455|1506
254|1507
1486|1508
84|1509
1223|1510
1609|1511
93|1512
1759|1513
241|1514
1932|1515
1383|1516
866|1517
364|1518
1334|1519
447|1520
1263|1521
1375|1522
1623|1523
554|1524
1893|1525
842|1526
736|1527
1564|1528
1205|1529
1649|1530
728|1531
1704|1532
1681|1533
318|1534
1724|1535
1772|1536
1571|1537
852|1538
1739|1539
362|1540
1845|1541
1613|1542
616|1543
1708|1544
429|1545
21|1546
1215|1547
606|1548
1804|1549
125|1550
30|1551
1179|1552
62|1553
1491|1554
134|1555
31|1556
1740|1557
1123|1558
231|1559
1698|1560
1769|1561
769|1562
302|1563
495|1564
538|1565
1900|1566
446|1567
1442|1568
576|1569
175|1570
1816|1571
5|1572
677|1573
1004|1574
640|1575
1631|1576
808|1577
1892|1578
111|1579
1880|1580
1603|1581
151|1582
1711|1583
1078|1584
1573|1585
1534|1586
1629|1587
176|1588
208|1589
1691|1590
61|1591
507|1592
648|1593
67|1594
659|1595
1162|1596
1313|1597
168|1598
1248|1599
601|1600
1580|1601
1770|1602
75|1603
1657|1604
345|1605
41|1606
582|1607
1119|1608
960|1609
547|1610
1289|1611
1857|1612
1047|1613
395|1614
110|1615
1653|1616
1055|1617
1265|1618
942|1619
1002|1620
307|1621
327|1622
1282|1623
918|1624
163|1625
1372|1626
1428|1627
663|1628
403|1629
1483|1630
353|1631
730|1632
756|1633
1563|1634
334|1635
1866|1636
95|1637
90|1638
834|1639
1568|1640
1075|1641
614|1642
1306|1643
1720|1644
457|1645
248|1646
1452|1647
298|1648
1963|1649
1014|1650
149|1651
127|1652
1299|1653
320|1654
350|1655
1319|1656
617|1657
1255|1658
1560|1659
1006|1660
737|1661
1942|1662
825|1663
1439|1664
237|1665
752|1666
1226|1667
1489|1668
88|1669
287|1670
1611|1671
1022|1672
556|1673
1348|1674
1947|1675
1767|1676
1079|1677
1570|1678
524|1679
1938|1680
1925|1681
1193|1682
732|1683
1425|1684
1390|1685
269|1686
1370|1687
494|1688
1307|1689
1041|1690
1328|1691
940|1692
620|1693
1830|1694
987|1695
1148|1696
1796|1697
1873|1698
1520|1699
1785|1700
1059|1701
1970|1702
226|1703
1748|1704
1373|1705
1169|1706
1634|1707
1954|1708
394|1709
602|1710
324|1711
998|1712
846|1713
1639|1714
1044|1715
1474|1716
1295|1717
1318|1718
23|1719
1982|1720
1268|1721
799|1722
217|1723
1081|1724
948|1725
776|1726
471|1727
740|1728
423|1729
898|1730
1952|1731
1196|1732
68|1733
731|1734
956|1735
1957|1736
989|1737
954|1738
20|1739
294|1740
684|1741
1459|1742
144|1743
813|1744
794|1745
419|1746
162|1747
984|1748
888|1749
1496|1750
1794|1751
539|1752
1832|1753
1561|1754
593|1755
351|1756
1784|1757
1194|1758
914|1759
767|1760
787|1761
1017|1762
1585|1763
1522|1764
646|1765
1181|1766
1000|1767
180|1768
795|1769
1140|1770
575|1771
433|1772
1353|1773
1790|1774
1409|1775
1839|1776
754|1777
1479|1778
398|1779
609|1780
687|1781
1569|1782
1891|1783
1011|1784
1117|1785
1527|1786
1352|1787
545|1788
183|1789
692|1790
188|1791
1823|1792
94|1793
1376|1794
1619|1795
1706|1796
1899|1797
669|1798
186|1799
1685|1800
1456|1801
1985|1802
249|1803
1743|1804
1005|1805
1391|1806
1201|1807
58|1808
219|1809
780|1810
1675|1811
402|1812
899|1813
361|1814
99|1815
1240|1816
1157|1817
734|1818
531|1819
1191|1820
1773|1821
431|1822
1988|1823
166|1824
973|1825
826|1826
412|1827
1962|1828
300|1829
1705|1830
1939|1831
119|1832
1312|1833
854|1834
1189|1835
758|1836
1339|1837
185|1838
1997|1839
1687|1840
408|1841
1315|1842
424|1843
1480|1844
1092|1845
1836|1846
1106|1847
1762|1848
1291|1849
427|1850
703|1851
1277|1852
187|1853
1133|1854
1858|1855
1116|1856
1965|1857
132|1858
932|1859
306|1860
1118|1861
1254|1862
1782|1863
587|1864
847|1865
1566|1866
1089|1867
123|1868
1260|1869
1461|1870
1838|1871
981|1872
708|1873
903|1874
883|1875
536|1876
47|1877
621|1878
1207|1879
1175|1880
1713|1881
634|1882
807|1883
1889|1884
1206|1885
819|1886
1916|1887
285|1888
972|1889
69|1890
773|1891
1327|1892
1418|1893
1751|1894
670|1895
1275|1896
1553|1897
1812|1898
886|1899
1538|1900
922|1901
1023|1902
598|1903
1879|1904
525|1905
1696|1906
632|1907
1435|1908
328|1909
1445|1910
1069|1911
1551|1912
1058|1913
1765|1914
540|1915
442|1916
509|1917
1919|1918
1443|1919
13|1920
1651|1921
919|1922
1286|1923
1232|1924
882|1925
631|1926
1697|1927
971|1928
235|1929
1680|1930
1053|1931
268|1932
1760|1933
1648|1934
274|1935
878|1936
1958|1937
965|1938
1436|1939
1473|1940
154|1941
548|1942
1915|1943
1497|1944
1187|1945
1257|1946
281|1947
1581|1948
1273|1949
197|1950
671|1951
1625|1952
406|1953
788|1954
1795|1955
14|1956
1719|1957
1440|1958
1137|1959
1898|1960
28|1961
1725|1962
1163|1963
628|1964
401|1965
892|1966
1701|1967
1326|1968
1595|1969
1735|1970
386|1971
1504|1972
517|1973
170|1974
1906|1975
1015|1976
929|1977
1686|1978
184|1979
1350|1980
369|1981
355|1982
1369|1983
260|1984
1019|1985
1308|1986
1789|1987
978|1988
1596|1989
421|1990
1071|1991
541|1992
1921|1993
1239|1994
1231|1995
363|1996
781|1997
755|1998
1311|1999
451|2000
