Start |2021-11-20-18:43:35.7994637-05:00
1840|450
1608|451
1838|452
1171|453
1262|454
1943|455
317|456
1141|457
1144|458
895|459
1610|460
827|461
1437|462
1153|463
610|464
1221|465
1325|466
1440|467
688|468
1340|469
224|470
1018|471
374|472
262|473
1994|474
680|475
1903|476
666|477
1716|478
630|479
1635|480
1394|481
6|482
553|483
720|484
1612|485
203|486
1774|487
332|488
498|489
35|490
313|491
687|492
1531|493
920|494
1933|495
355|496
1204|497
423|498
605|499
1163|500
1855|501
87|502
1152|503
394|504
864|505
1268|506
1585|507
1178|508
580|509
41|510
1670|511
1429|512
509|513
1274|514
241|515
824|516
892|517
425|518
1025|519
1017|520
1534|521
1114|522
195|523
1308|524
1913|525
334|526
869|527
1396|528
57|529
322|530
756|531
248|532
1159|533
1509|534
1786|535
1321|536
919|537
157|538
1866|539
385|540
644|541
653|542
1759|543
461|544
388|545
944|546
177|547
285|548
682|549
1177|550
1503|551
785|552
1451|553
1616|554
1620|555
793|556
1885|557
1846|558
490|559
535|560
398|561
216|562
1109|563
256|564
1346|565
1453|566
282|567
1034|568
1486|569
982|570
1911|571
728|572
564|573
648|574
377|575
925|576
1371|577
1756|578
935|579
1040|580
143|581
584|582
729|583
963|584
862|585
1977|586
853|587
1536|588
1882|589
1048|590
1434|591
1081|592
1699|593
1386|594
1984|595
419|596
1560|597
1525|598
1181|599
986|600
650|601
1218|602
844|603
1714|604
1259|605
795|606
208|607
812|608
1278|609
732|610
1469|611
127|612
976|613
1492|614
369|615
1826|616
1529|617
151|618
1450|619
1366|620
601|621
782|622
1160|623
460|624
1574|625
891|626
1056|627
1234|628
655|629
1956|630
1378|631
1827|632
620|633
1938|634
380|635
1006|636
1749|637
1032|638
1710|639
53|640
1771|641
32|642
278|643
1208|644
1594|645
1301|646
100|647
220|648
1015|649
160|650
930|651
1425|652
93|653
1815|654
370|655
1870|656
54|657
387|658
145|659
365|660
1758|661
1052|662
148|663
1319|664
1410|665
1627|666
1539|667
1037|668
1121|669
1427|670
79|671
529|672
478|673
1393|674
1581|675
569|676
504|677
1949|678
899|679
294|680
786|681
821|682
212|683
496|684
1094|685
1951|686
1739|687
830|688
1596|689
530|690
951|691
1405|692
879|693
1379|694
306|695
766|696
1881|697
1035|698
1795|699
1963|700
1747|701
1130|702
1175|703
1607|704
89|705
402|706
965|707
745|708
252|709
1813|710
1418|711
106|712
1521|713
1860|714
1611|715
981|716
823|717
1689|718
221|719
1460|720
1883|721
724|722
1464|723
594|724
492|725
717|726
1672|727
1156|728
1084|729
835|730
685|731
1502|732
158|733
941|734
557|735
1686|736
1683|737
627|738
396|739
684|740
1060|741
1028|742
563|743
1776|744
1170|745
832|746
1869|747
1026|748
1754|749
1382|750
1939|751
200|752
799|753
362|754
75|755
1068|756
1677|757
552|758
1165|759
1413|760
742|761
1823|762
1694|763
1467|764
1187|765
1902|766
1941|767
600|768
1344|769
1923|770
1315|771
184|772
1318|773
1556|774
411|775
908|776
152|777
1674|778
1487|779
1679|780
856|781
673|782
1391|783
1712|784
888|785
471|786
707|787
1801|788
848|789
1532|790
4|791
1162|792
1516|793
1039|794
1935|795
1236|796
1341|797
1154|798
631|799
1248|800
880|801
1299|802
1693|803
1830|804
56|805
1755|806
943|807
1260|808
1964|809
1222|810
876|811
2000|812
1102|813
1472|814
539|815
68|816
453|817
1980|818
560|819
668|820
1233|821
136|822
1768|823
1792|824
1912|825
161|826
693|827
271|828
1617|829
1231|830
1582|831
1065|832
1053|833
243|834
808|835
1575|836
998|837
1547|838
1642|839
1142|840
1551|841
1484|842
1837|843
1643|844
647|845
10|846
34|847
47|848
468|849
1864|850
743|851
1359|852
549|853
1966|854
15|855
714|856
1511|857
1886|858
1898|859
1894|860
1083|861
638|862
1621|863
753|864
1613|865
1821|866
975|867
843|868
629|869
980|870
1105|871
928|872
333|873
1462|874
1145|875
1731|876
304|877
117|878
1179|879
1904|880
119|881
616|882
1804|883
1740|884
451|885
240|886
482|887
1088|888
230|889
91|890
64|891
1112|892
1631|893
1736|894
45|895
915|896
1845|897
1095|898
27|899
831|900
1063|901
1237|902
1436|903
1505|904
775|905
1831|906
1004|907
1135|908
849|909
280|910
401|911
1402|912
741|913
1993|914
1770|915
431|916
840|917
1871|918
297|919
1384|920
1364|921
1893|922
592|923
544|924
916|925
1997|926
1305|927
590|928
1409|929
210|930
1875|931
1266|932
97|933
310|934
877|935
945|936
1250|937
303|938
977|939
611|940
1284|941
1398|942
218|943
1946|944
1687|945
678|946
340|947
1633|948
1962|949
1614|950
72|951
1971|952
771|953
659|954
1491|955
1183|956
581|957
866|958
578|959
777|960
540|961
384|962
1713|963
617|964
390|965
1203|966
1316|967
433|968
1166|969
859|970
1247|971
522|972
933|973
1678|974
110|975
1969|976
1669|977
654|978
882|979
214|980
1651|981
1637|982
628|983
1769|984
135|985
1901|986
458|987
1449|988
837|989
1724|990
319|991
348|992
1707|993
179|994
74|995
884|996
1648|997
1583|998
1548|999
520|1000
1414|1001
1892|1002
507|1003
1138|1004
400|1005
1538|1006
1082|1007
1117|1008
543|1009
1513|1010
1476|1011
1930|1012
1990|1013
354|1014
1158|1015
921|1016
1743|1017
1928|1018
479|1019
477|1020
703|1021
1847|1022
1595|1023
1406|1024
516|1025
857|1026
807|1027
719|1028
1597|1029
1275|1030
293|1031
85|1032
1115|1033
331|1034
819|1035
1745|1036
1176|1037
1519|1038
1380|1039
588|1040
852|1041
1375|1042
894|1043
1335|1044
253|1045
366|1046
347|1047
1361|1048
1076|1049
1205|1050
1134|1051
1709|1052
1123|1053
1085|1054
1810|1055
1533|1056
276|1057
1131|1058
574|1059
1546|1060
718|1061
315|1062
1495|1063
1329|1064
1228|1065
1397|1066
845|1067
1647|1068
1542|1069
1383|1070
1773|1071
206|1072
551|1073
1873|1074
1625|1075
1351|1076
990|1077
268|1078
1172|1079
122|1080
476|1081
1478|1082
1662|1083
427|1084
121|1085
586|1086
989|1087
19|1088
519|1089
1309|1090
1471|1091
16|1092
953|1093
1818|1094
1861|1095
503|1096
1862|1097
1563|1098
109|1099
890|1100
1535|1101
705|1102
1791|1103
1691|1104
1403|1105
900|1106
1180|1107
1243|1108
1452|1109
464|1110
536|1111
3|1112
1978|1113
441|1114
1067|1115
1280|1116
661|1117
1058|1118
1202|1119
582|1120
379|1121
806|1122
1146|1123
235|1124
1907|1125
1748|1126
1310|1127
733|1128
13|1129
1129|1130
1477|1131
1433|1132
165|1133
237|1134
579|1135
1777|1136
1663|1137
1974|1138
1043|1139
1271|1140
1468|1141
1750|1142
565|1143
40|1144
726|1145
1465|1146
38|1147
459|1148
746|1149
602|1150
1841|1151
809|1152
382|1153
1514|1154
466|1155
706|1156
1591|1157
1549|1158
1779|1159
1629|1160
1590|1161
358|1162
1229|1163
291|1164
1014|1165
1174|1166
1828|1167
1725|1168
1852|1169
1295|1170
1576|1171
677|1172
5|1173
1919|1174
1169|1175
621|1176
217|1177
1075|1178
1500|1179
439|1180
1705|1181
801|1182
1987|1183
1404|1184
1286|1185
634|1186
1007|1187
645|1188
1760|1189
1872|1190
171|1191
113|1192
185|1193
1415|1194
1640|1195
1061|1196
528|1197
251|1198
1021|1199
1592|1200
1606|1201
288|1202
598|1203
1474|1204
1012|1205
1190|1206
792|1207
449|1208
344|1209
1835|1210
456|1211
493|1212
37|1213
1332|1214
1921|1215
761|1216
371|1217
1803|1218
1041|1219
342|1220
118|1221
1207|1222
1952|1223
1975|1224
1097|1225
1466|1226
483|1227
577|1228
254|1229
78|1230
96|1231
1959|1232
46|1233
1896|1234
834|1235
1400|1236
186|1237
511|1238
352|1239
115|1240
1819|1241
532|1242
269|1243
1917|1244
1407|1245
1657|1246
88|1247
897|1248
1483|1249
887|1250
675|1251
735|1252
1245|1253
665|1254
1475|1255
429|1256
336|1257
652|1258
350|1259
1544|1260
671|1261
194|1262
190|1263
281|1264
1733|1265
508|1266
455|1267
124|1268
488|1269
538|1270
591|1271
1867|1272
1443|1273
956|1274
545|1275
1593|1276
917|1277
29|1278
587|1279
1444|1280
1387|1281
1609|1282
1147|1283
1395|1284
1424|1285
1360|1286
760|1287
1389|1288
424|1289
376|1290
1059|1291
1555|1292
137|1293
847|1294
1481|1295
1622|1296
308|1297
1986|1298
173|1299
924|1300
1239|1301
1942|1302
391|1303
971|1304
279|1305
794|1306
1326|1307
283|1308
112|1309
1858|1310
1557|1311
309|1312
61|1313
968|1314
163|1315
1070|1316
1107|1317
816|1318
914|1319
392|1320
1752|1321
1092|1322
1697|1323
95|1324
1496|1325
1031|1326
1737|1327
614|1328
1470|1329
949|1330
1291|1331
934|1332
1843|1333
1690|1334
205|1335
1446|1336
1254|1337
150|1338
1106|1339
642|1340
42|1341
446|1342
1292|1343
571|1344
846|1345
730|1346
1507|1347
1238|1348
683|1349
415|1350
533|1351
1527|1352
1127|1353
1790|1354
1194|1355
130|1356
260|1357
290|1358
1493|1359
1306|1360
1069|1361
721|1362
868|1363
1253|1364
615|1365
694|1366
472|1367
364|1368
744|1369
763|1370
1822|1371
969|1372
1723|1373
246|1374
324|1375
1347|1376
1806|1377
1192|1378
1300|1379
783|1380
1543|1381
546|1382
1936|1383
1051|1384
389|1385
1746|1386
1794|1387
51|1388
556|1389
81|1390
1216|1391
960|1392
710|1393
1811|1394
1598|1395
1367|1396
1615|1397
49|1398
1954|1399
154|1400
234|1401
1161|1402
489|1403
1914|1404
613|1405
1600|1406
1797|1407
867|1408
1461|1409
1814|1410
316|1411
1200|1412
1046|1413
723|1414
1744|1415
512|1416
781|1417
1805|1418
825|1419
902|1420
904|1421
409|1422
1832|1423
662|1424
1573|1425
955|1426
223|1427
1895|1428
701|1429
1023|1430
1704|1431
1729|1432
1214|1433
1119|1434
521|1435
406|1436
44|1437
22|1438
428|1439
815|1440
1937|1441
996|1442
626|1443
752|1444
1730|1445
14|1446
1877|1447
1983|1448
67|1449
1101|1450
595|1451
1781|1452
1285|1453
1173|1454
1336|1455
1833|1456
1314|1457
1829|1458
314|1459
1682|1460
1363|1461
1888|1462
142|1463
440|1464
104|1465
597|1466
1982|1467
1926|1468
181|1469
1354|1470
447|1471
757|1472
1377|1473
11|1474
961|1475
1884|1476
1772|1477
1116|1478
940|1479
1552|1480
1036|1481
245|1482
1825|1483
1601|1484
410|1485
1915|1486
502|1487
69|1488
1766|1489
702|1490
1197|1491
207|1492
1653|1493
767|1494
1458|1495
33|1496
818|1497
167|1498
658|1499
1219|1500
26|1501
1929|1502
1757|1503
737|1504
641|1505
1820|1506
412|1507
1273|1508
187|1509
1417|1510
31|1511
189|1512
974|1513
804|1514
699|1515
1104|1516
82|1517
550|1518
30|1519
191|1520
105|1521
1910|1522
146|1523
1508|1524
227|1525
258|1526
1091|1527
681|1528
572|1529
942|1530
1195|1531
1624|1532
487|1533
1703|1534
1524|1535
1143|1536
491|1537
1211|1538
1027|1539
606|1540
1510|1541
1312|1542
1857|1543
403|1544
697|1545
997|1546
1331|1547
966|1548
98|1549
359|1550
1985|1551
270|1552
139|1553
469|1554
1157|1555
125|1556
1782|1557
292|1558
548|1559
414|1560
863|1561
1742|1562
740|1563
1368|1564
311|1565
426|1566
1698|1567
1272|1568
1304|1569
1571|1570
679|1571
1001|1572
1541|1573
1485|1574
727|1575
901|1576
55|1577
1718|1578
946|1579
1323|1580
1008|1581
164|1582
604|1583
196|1584
967|1585
905|1586
1518|1587
12|1588
716|1589
1457|1590
1345|1591
201|1592
674|1593
660|1594
1765|1595
1702|1596
635|1597
576|1598
111|1599
265|1600
1293|1601
107|1602
1652|1603
526|1604
1738|1605
1118|1606
802|1607
758|1608
1778|1609
267|1610
84|1611
90|1612
1459|1613
1330|1614
1489|1615
731|1616
1294|1617
542|1618
465|1619
1506|1620
991|1621
1696|1622
567|1623
1844|1624
323|1625
463|1626
343|1627
1033|1628
1665|1629
1030|1630
263|1631
1526|1632
1638|1633
708|1634
39|1635
964|1636
534|1637
103|1638
467|1639
1854|1640
131|1641
958|1642
264|1643
452|1644
1432|1645
1303|1646
873|1647
1426|1648
1257|1649
1230|1650
561|1651
108|1652
169|1653
738|1654
1430|1655
1554|1656
1578|1657
1851|1658
222|1659
1385|1660
839|1661
1788|1662
1086|1663
959|1664
17|1665
657|1666
481|1667
931|1668
1307|1669
700|1670
211|1671
1261|1672
123|1673
712|1674
1454|1675
99|1676
1528|1677
175|1678
541|1679
1224|1680
1685|1681
1080|1682
1808|1683
670|1684
524|1685
228|1686
1455|1687
1196|1688
1369|1689
609|1690
1392|1691
788|1692
1918|1693
1225|1694
1244|1695
349|1696
1865|1697
1488|1698
434|1699
948|1700
939|1701
1970|1702
183|1703
689|1704
1079|1705
1441|1706
1992|1707
1570|1708
1348|1709
1370|1710
52|1711
1499|1712
1448|1713
1217|1714
1681|1715
1751|1716
1989|1717
501|1718
395|1719
1863|1720
1276|1721
1473|1722
1569|1723
810|1724
1353|1725
1562|1726
1334|1727
1073|1728
1530|1729
1133|1730
266|1731
101|1732
1726|1733
1659|1734
320|1735
1706|1736
910|1737
1283|1738
1623|1739
1210|1740
225|1741
1878|1742
1793|1743
1979|1744
531|1745
1887|1746
1337|1747
883|1748
1482|1749
1408|1750
345|1751
1442|1752
1072|1753
619|1754
1632|1755
1447|1756
442|1757
1498|1758
1297|1759
1497|1760
128|1761
1042|1762
70|1763
238|1764
1096|1765
1958|1766
1701|1767
1719|1768
871|1769
1944|1770
985|1771
814|1772
907|1773
1322|1774
1656|1775
1357|1776
1619|1777
1561|1778
261|1779
1423|1780
286|1781
505|1782
1599|1783
141|1784
787|1785
903|1786
1089|1787
1223|1788
21|1789
970|1790
1288|1791
1399|1792
1940|1793
180|1794
1044|1795
1226|1796
1809|1797
1618|1798
983|1799
547|1800
231|1801
1584|1802
1998|1803
1512|1804
430|1805
1604|1806
607|1807
1741|1808
911|1809
329|1810
1839|1811
938|1812
1255|1813
1879|1814
1227|1815
1634|1816
1439|1817
1932|1818
1490|1819
273|1820
972|1821
558|1822
1688|1823
1925|1824
715|1825
1550|1826
811|1827
747|1828
296|1829
506|1830
1537|1831
2|1832
656|1833
1717|1834
1240|1835
748|1836
448|1837
114|1838
1660|1839
1188|1840
305|1841
1279|1842
321|1843
1728|1844
1074|1845
386|1846
174|1847
129|1848
1002|1849
1374|1850
1767|1851
1859|1852
153|1853
784|1854
1580|1855
1646|1856
1880|1857
76|1858
850|1859
906|1860
803|1861
1850|1862
1463|1863
393|1864
797|1865
1787|1866
338|1867
1494|1868
704|1869
566|1870
1199|1871
1342|1872
302|1873
357|1874
1948|1875
1605|1876
287|1877
1955|1878
962|1879
341|1880
1362|1881
789|1882
1727|1883
973|1884
813|1885
1650|1886
1900|1887
1874|1888
176|1889
1520|1890
861|1891
422|1892
1256|1893
851|1894
381|1895
494|1896
1789|1897
1897|1898
1016|1899
1241|1900
134|1901
686|1902
1372|1903
486|1904
259|1905
418|1906
1517|1907
1700|1908
854|1909
1968|1910
1327|1911
1848|1912
1189|1913
562|1914
1352|1915
23|1916
92|1917
713|1918
1567|1919
1078|1920
1842|1921
413|1922
1267|1923
1047|1924
1626|1925
773|1926
43|1927
1376|1928
1927|1929
1373|1930
1675|1931
346|1932
1010|1933
1438|1934
236|1935
841|1936
1212|1937
1220|1938
676|1939
368|1940
192|1941
197|1942
1099|1943
249|1944
301|1945
1013|1946
1201|1947
885|1948
1277|1949
525|1950
555|1951
1213|1952
351|1953
1906|1954
1416|1955
1649|1956
1198|1957
608|1958
776|1959
1501|1960
523|1961
24|1962
1783|1963
1258|1964
277|1965
1062|1966
1009|1967
1602|1968
640|1969
872|1970
993|1971
978|1972
1972|1973
1281|1974
1024|1975
1722|1976
1265|1977
1103|1978
772|1979
770|1980
1553|1981
1350|1982
144|1983
1630|1984
1093|1985
651|1986
1|1987
1019|1988
335|1989
695|1990
1692|1991
1184|1992
725|1993
1479|1994
213|1995
596|1996
999|1997
1924|1998
1540|1999
1798|2000
