Start |2021-11-20-17:50:40.7909288-05:00
1490|1,7948923097110243E+20|2021-11-20-17:50:40.7953759-05:00
227|4,101750546688616E+19|2021-11-20-17:50:40.7953782-05:00
1810|4,9058382089249305E+20|2021-11-20-17:50:40.7953806-05:00
1676|6,813965335490207E+20|2021-11-20-17:50:40.7953855-05:00
1214|7,403479042916271E+20|2021-11-20-17:50:40.7953908-05:00
1464|1,339212518800999E+21|2021-11-20-17:50:40.7953935-05:00
739|1,0140143969200188E+21|2021-11-20-17:50:40.7953960-05:00
941|1,9367812195569775E+21|2021-11-20-17:50:40.7953983-05:00
1621|5,004552109832933E+21|2021-11-20-17:50:40.7954007-05:00
1266|5,86282816568337E+21|2021-11-20-17:50:40.7954030-05:00
1178|8,182952108027263E+21|2021-11-20-17:50:40.7954090-05:00
1770|1,8442901397973158E+22|2021-11-20-17:50:40.7954117-05:00
366|5,720425348862861E+21|2021-11-20-17:50:40.7954141-05:00
352|8,252416896720193E+21|2021-11-20-17:50:40.7954164-05:00
1230|4,325485560922942E+22|2021-11-20-17:50:40.7954187-05:00
1677|8,846145470326553E+22|2021-11-20-17:50:40.7954210-05:00
1065|8,426784370212683E+22|2021-11-20-17:50:40.7954233-05:00
223|2,646722414869617E+22|2021-11-20-17:50:40.7954256-05:00
1196|2,1292466422762752E+23|2021-11-20-17:50:40.7954279-05:00
883|2,3580160348619784E+23|2021-11-20-17:50:40.7954303-05:00
569|2,2792374697108704E+23|2021-11-20-17:50:40.7954384-05:00
1581|9,499493250297591E+23|2021-11-20-17:50:40.7954417-05:00
1312|1,1824796152173093E+24|2021-11-20-17:50:40.7954442-05:00
1158|1,565523697890599E+24|2021-11-20-17:50:40.7954467-05:00
212|4,299106527886101E+23|2021-11-20-17:50:40.7954492-05:00
898|2,73155494955782E+24|2021-11-20-17:50:40.7954516-05:00
1290|5,885922970372363E+24|2021-11-20-17:50:40.7954540-05:00
200|1,3688192954354332E+24|2021-11-20-17:50:40.7954564-05:00
706|7,247898169330618E+24|2021-11-20-17:50:40.7954587-05:00
433|6,667860992889854E+24|2021-11-20-17:50:40.7954610-05:00
1059|2,446165632149084E+25|2021-11-20-17:50:40.7954634-05:00
164|5,682311100176342E+24|2021-11-20-17:50:40.7954657-05:00
574|2,98321332759258E+25|2021-11-20-17:50:40.7954681-05:00
1337|1,0423056321405782E+26|2021-11-20-17:50:40.7954704-05:00
1655|1,9353206670074686E+26|2021-11-20-17:50:40.7954728-05:00
1488|2,6100517998553896E+26|2021-11-20-17:50:40.7954751-05:00
627|1,649700079142469E+26|2021-11-20-17:50:40.7954775-05:00
1722|6,796132861921846E+26|2021-11-20-17:50:40.7954798-05:00
709|4,1972632396364017E+26|2021-11-20-17:50:40.7954822-05:00
656|5,8252567387901536E+26|2021-11-20-17:50:40.7954846-05:00
1485|1,9780121014718087E+27|2021-11-20-17:50:40.7954870-05:00
849|1,696295226413703E+27|2021-11-20-17:50:40.7954893-05:00
1961|5,877093531797299E+27|2021-11-20-17:50:40.7954917-05:00
436|1,9600301732766108E+27|2021-11-20-17:50:40.7954940-05:00
644|4,3426356591403805E+27|2021-11-20-17:50:40.7954964-05:00
652|6,594872165588964E+27|2021-11-20-17:50:40.7954987-05:00
1004|1,5232940922357328E+28|2021-11-20-17:50:40.7955011-05:00
551|1,253986620749834E+28|2021-11-20-17:50:40.7955034-05:00
1122|3,8302349958656448E+28|2021-11-20-17:50:40.7955057-05:00
1832|9,381003358858104E+28|2021-11-20-17:50:40.7955080-05:00
506|3,8865619810989633E+28|2021-11-20-17:50:40.7955109-05:00
66|7,604143006497972E+27|2021-11-20-17:50:40.7955133-05:00
1934|3,3423664942197905E+29|2021-11-20-17:50:40.7955156-05:00
279|7,232576927771367E+28|2021-11-20-17:50:40.7955273-05:00
233|9,060163570810367E+28|2021-11-20-17:50:40.7955305-05:00
1908|1,1128836111441748E+30|2021-11-20-17:50:40.7955330-05:00
914|7,996663683850438E+29|2021-11-20-17:50:40.7955355-05:00
653|8,569728750909742E+29|2021-11-20-17:50:40.7955379-05:00
1465|2,8839171409072216E+30|2021-11-20-17:50:40.7955402-05:00
317|9,360427307176683E+29|2021-11-20-17:50:40.7955426-05:00
174|7,70685024344831E+29|2021-11-20-17:50:40.7955449-05:00
540|3,5876716650535235E+30|2021-11-20-17:50:40.7955472-05:00
236|2,3519180915350878E+30|2021-11-20-17:50:40.7955495-05:00
1189|1,7773923373952663E+31|2021-11-20-17:50:40.7955519-05:00
207|4,6415502166629964E+30|2021-11-20-17:50:40.7955542-05:00
1014|3,4105303765915056E+31|2021-11-20-17:50:40.7955565-05:00
1196|6,034015281661895E+31|2021-11-20-17:50:40.7955588-05:00
1029|7,787209521107972E+31|2021-11-20-17:50:40.7955611-05:00
697|7,912077312262765E+31|2021-11-20-17:50:40.7955634-05:00
1741|2,964474878188552E+32|2021-11-20-17:50:40.7955657-05:00
1050|2,681819605483613E+32|2021-11-20-17:50:40.7955680-05:00
1342|5,141431300798583E+32|2021-11-20-17:50:40.7955704-05:00
1513|8,69484227806437E+32|2021-11-20-17:50:40.7955727-05:00
541|4,663492735392754E+32|2021-11-20-17:50:40.7955750-05:00
1397|1,8063491732006496E+33|2021-11-20-17:50:40.7955855-05:00
1720|3,335992030678365E+33|2021-11-20-17:50:40.7955889-05:00
1619|4,710149213082797E+33|2021-11-20-17:50:40.7955914-05:00
877|3,827178066590747E+33|2021-11-20-17:50:40.7955939-05:00
515|3,371146016466764E+33|2021-11-20-17:50:40.7955964-05:00
1559|1,5307621280597141E+34|2021-11-20-17:50:40.7955989-05:00
1893|2,788068673909915E+34|2021-11-20-17:50:40.7956014-05:00
740|1,6348421701215035E+34|2021-11-20-17:50:40.7956038-05:00
1077|3,5690371970693092E+34|2021-11-20-17:50:40.7956063-05:00
873|4,339511800893464E+34|2021-11-20-17:50:40.7956088-05:00
1926|1,4360652454503112E+35|2021-11-20-17:50:40.7956113-05:00
994|1,1117202912598204E+35|2021-11-20-17:50:40.7956137-05:00
230|3,858586523990322E+34|2021-11-20-17:50:40.7956161-05:00
295|7,423584942894424E+34|2021-11-20-17:50:40.7956186-05:00
1104|4,167273445909548E+35|2021-11-20-17:50:40.7956210-05:00
1746|9,885950321410422E+35|2021-11-20-17:50:40.7956234-05:00
574|4,8750304849566856E+35|2021-11-20-17:50:40.7956258-05:00
1974|2,51480231114229E+36|2021-11-20-17:50:40.7956306-05:00
257|4,91112609394809E+35|2021-11-20-17:50:40.7956336-05:00
393|1,1265014911993769E+36|2021-11-20-17:50:40.7956361-05:00
482|2,072418773885877E+36|2021-11-20-17:50:40.7956387-05:00
946|6,101166473327924E+36|2021-11-20-17:50:40.7956412-05:00
614|5,939930572869998E+36|2021-11-20-17:50:40.7956436-05:00
773|1,1217181594857919E+37|2021-11-20-17:50:40.7956460-05:00
229|4,9846078626567846E+36|2021-11-20-17:50:40.7956484-05:00
1629|5,318728957380723E+37|2021-11-20-17:50:40.7956508-05:00
1455|7,12592139317583E+37|2021-11-20-17:50:40.7956532-05:00
1975|1,4508963661363159E+38|2021-11-20-17:50:40.7956575-05:00
1853|2,041907063127033E+38|2021-11-20-17:50:40.7956602-05:00
1380|2,2810294768877272E+38|2021-11-20-17:50:40.7956684-05:00
782|1,938875055354568E+38|2021-11-20-17:50:40.7956716-05:00
1164|4,328997246354317E+38|2021-11-20-17:50:40.7956741-05:00
552|3,079389793798432E+38|2021-11-20-17:50:40.7956765-05:00
1393|1,1656494518372869E+39|2021-11-20-17:50:40.7956789-05:00
881|1,1058189164414749E+39|2021-11-20-17:50:40.7956813-05:00
513|9,65865671057565E+38|2021-11-20-17:50:40.7956838-05:00
289|8,161847337299309E+38|2021-11-20-17:50:40.7956862-05:00
38|1,6097761184292753E+38|2021-11-20-17:50:40.7956886-05:00
138|8,769043592496316E+38|2021-11-20-17:50:40.7956911-05:00
1906|1,8167170747063017E+40|2021-11-20-17:50:40.7956935-05:00
423|6,047780608085773E+39|2021-11-20-17:50:40.7956959-05:00
1433|3,0732161742506784E+40|2021-11-20-17:50:40.7956984-05:00
1462|4,7031144941603205E+40|2021-11-20-17:50:40.7957008-05:00
1362|6,572136054425125E+40|2021-11-20-17:50:40.7957033-05:00
1263|9,141638586716887E+40|2021-11-20-17:50:40.7957057-05:00
1213|1,3169605232408058E+41|2021-11-20-17:50:40.7957081-05:00
785|1,2784179852564292E+41|2021-11-20-17:50:40.7957106-05:00
901|2,2009960599669608E+41|2021-11-20-17:50:40.7957130-05:00
1924|7,050027335254881E+41|2021-11-20-17:50:40.7957155-05:00
951|5,2270602878072185E+41|2021-11-20-17:50:40.7957179-05:00
1167|9,621418542383319E+41|2021-11-20-17:50:40.7957226-05:00
1076|1,3306743382525002E+42|2021-11-20-17:50:40.7957255-05:00
1085|2,0127067709163048E+42|2021-11-20-17:50:40.7957281-05:00
1120|3,116449193676859E+42|2021-11-20-17:50:40.7957306-05:00
60|2,5042895306331904E+41|2021-11-20-17:50:40.7957330-05:00
452|2,829847169615505E+42|2021-11-20-17:50:40.7957355-05:00
1107|1,0395931914041032E+43|2021-11-20-17:50:40.7957379-05:00
847|1,1931374432510507E+43|2021-11-20-17:50:40.7957403-05:00
648|1,3692203008736967E+43|2021-11-20-17:50:40.7957426-05:00
885|2,804999921928754E+43|2021-11-20-17:50:40.7957507-05:00
104|4,944406642043905E+42|2021-11-20-17:50:40.7957536-05:00
1917|1,3670808941535817E+44|2021-11-20-17:50:40.7957560-05:00
887|9,488268803710696E+43|2021-11-20-17:50:40.7957585-05:00
1697|2,722929903026559E+44|2021-11-20-17:50:40.7957610-05:00
92|2,2142859553191816E+43|2021-11-20-17:50:40.7957633-05:00
762|2,7510096162280702E+44|2021-11-20-17:50:40.7957657-05:00
442|2,3935949810488328E+44|2021-11-20-17:50:40.7957681-05:00
836|6,7908780684055125E+44|2021-11-20-17:50:40.7957704-05:00
1414|1,7229010027617334E+45|2021-11-20-17:50:40.7957727-05:00
591|1,0801638889308888E+45|2021-11-20-17:50:40.7957751-05:00
1458|3,9971546955868926E+45|2021-11-20-17:50:40.7957774-05:00
537|2,2083046003396722E+45|2021-11-20-17:50:40.7957797-05:00
1836|1,1325271637496195E+46|2021-11-20-17:50:40.7957820-05:00
351|3,2476881901643504E+45|2021-11-20-17:50:40.7957844-05:00
1970|2,7341648438563116E+46|2021-11-20-17:50:40.7957866-05:00
1048|2,1817802713411787E+46|2021-11-20-17:50:40.7957889-05:00
1484|4,634201225196054E+46|2021-11-20-17:50:40.7957912-05:00
1251|5,859891239272503E+46|2021-11-20-17:50:40.7957935-05:00
1509|1,060260896889953E+47|2021-11-20-17:50:40.7957958-05:00
1016|1,0708002696224573E+47|2021-11-20-17:50:40.7957981-05:00
844|1,33428458793507E+47|2021-11-20-17:50:40.7958004-05:00
554|1,3137328111066862E+47|2021-11-20-17:50:40.7958027-05:00
51|1,8140895315823374E+46|2021-11-20-17:50:40.7958050-05:00
903|4,818008373584855E+47|2021-11-20-17:50:40.7958073-05:00
213|1,7047106039428141E+47|2021-11-20-17:50:40.7958118-05:00
1706|2,0480537255820007E+48|2021-11-20-17:50:40.7958148-05:00
79|1,4225930039945316E+47|2021-11-20-17:50:40.7958173-05:00
1431|3,8653112443978E+48|2021-11-20-17:50:40.7958197-05:00
1334|5,404953039860236E+48|2021-11-20-17:50:40.7958279-05:00
430|2,6133393633507137E+48|2021-11-20-17:50:40.7958307-05:00
1406|1,2817517947224778E+49|2021-11-20-17:50:40.7958331-05:00
1441|1,9704882676334539E+49|2021-11-20-17:50:40.7958356-05:00
1389|2,849071690225053E+49|2021-11-20-17:50:40.7958379-05:00
1253|3,8551693605313077E+49|2021-11-20-17:50:40.7958404-05:00
1803|8,321073851202652E+49|2021-11-20-17:50:40.7958428-05:00
505|3,495958647967836E+49|2021-11-20-17:50:40.7958452-05:00
547|5,680067466648732E+49|2021-11-20-17:50:40.7958476-05:00
1764|2,7476158165909585E+50|2021-11-20-17:50:40.7958500-05:00
1271|2,9695745772849565E+50|2021-11-20-17:50:40.7958525-05:00
501|1,7558106174898856E+50|2021-11-20-17:50:40.7958549-05:00
771|4,0530837906727605E+50|2021-11-20-17:50:40.7958573-05:00
1949|1,5368599821052936E+51|2021-11-20-17:50:40.7958596-05:00
1487|1,758833345349337E+51|2021-11-20-17:50:40.7958619-05:00
1334|2,3667959139502507E+51|2021-11-20-17:50:40.7958643-05:00
1492|3,9706816007651133E+51|2021-11-20-17:50:40.7958666-05:00
631|2,5189344069196916E+51|2021-11-20-17:50:40.7958689-05:00
1239|7,419080182662832E+51|2021-11-20-17:50:40.7958712-05:00
735|6,60172389135252E+51|2021-11-20-17:50:40.7958735-05:00
1150|1,5493841785827343E+52|2021-11-20-17:50:40.7958758-05:00
1011|2,0431661798441013E+52|2021-11-20-17:50:40.7958782-05:00
968|2,9343989051766916E+52|2021-11-20-17:50:40.7958805-05:00
1855|8,434881150469157E+52|2021-11-20-17:50:40.7958829-05:00
1338|9,126041223176063E+52|2021-11-20-17:50:40.7958852-05:00
1632|1,6696972282761587E+53|2021-11-20-17:50:40.7958875-05:00
41|6,292057569790671E+51|2021-11-20-17:50:40.7958898-05:00
1549|3,565755064246006E+53|2021-11-20-17:50:40.7958921-05:00
1866|6,443220416284423E+53|2021-11-20-17:50:40.7958944-05:00
1984|1,0276004265199595E+54|2021-11-20-17:50:40.7959021-05:00
1484|1,1529428172547529E+54|2021-11-20-17:50:40.7959053-05:00
385|4,486687850165901E+53|2021-11-20-17:50:40.7959078-05:00
684|1,1956731777325234E+54|2021-11-20-17:50:40.7959103-05:00
1010|2,6483112050654576E+54|2021-11-20-17:50:40.7959128-05:00
1501|5,903636315054335E+54|2021-11-20-17:50:40.7959152-05:00
984|5,8053079287276464E+54|2021-11-20-17:50:40.7959176-05:00
1185|1,0486722401741251E+55|2021-11-20-17:50:40.7959201-05:00
17|2,2566364661974845E+53|2021-11-20-17:50:40.7959226-05:00
1147|2,2838488471133956E+55|2021-11-20-17:50:40.7959250-05:00
584|1,7442472450491144E+55|2021-11-20-17:50:40.7959275-05:00
547|2,4506076447993122E+55|2021-11-20-17:50:40.7959299-05:00
1465|9,84499140666634E+55|2021-11-20-17:50:40.7959423-05:00
502|5,06025838171997E+55|2021-11-20-17:50:40.7959458-05:00
1719|2,5991785333197093E+56|2021-11-20-17:50:40.7959484-05:00
1980|4,490727308876985E+56|2021-11-20-17:50:40.7959509-05:00
1008|3,429282672233334E+56|2021-11-20-17:50:40.7959533-05:00
245|1,2502593075850697E+56|2021-11-20-17:50:40.7959557-05:00
895|6,8509106956447185E+56|2021-11-20-17:50:40.7959580-05:00
1067|1,2251265439530025E+57|2021-11-20-17:50:40.7959604-05:00
717|1,234886221200988E+57|2021-11-20-17:50:40.7959628-05:00
1410|3,642656008145174E+57|2021-11-20-17:50:40.7959652-05:00
1582|6,130512558389005E+57|2021-11-20-17:50:40.7959675-05:00
468|2,7203665082105446E+57|2021-11-20-17:50:40.7959698-05:00
1343|1,1709782758098594E+58|2021-11-20-17:50:40.7959722-05:00
282|3,688189208246989E+57|2021-11-20-17:50:40.7959745-05:00
324|6,356240975915022E+57|2021-11-20-17:50:40.7959769-05:00
1462|4,302233475364705E+58|2021-11-20-17:50:40.7959792-05:00
1551|6,846201217808471E+58|2021-11-20-17:50:40.7959815-05:00
104|6,885927723907941E+57|2021-11-20-17:50:40.7959839-05:00
1757|1,744986780419171E+59|2021-11-20-17:50:40.7959863-05:00
1212|1,8055697022208612E+59|2021-11-20-17:50:40.7959886-05:00
254|5,675924558961618E+58|2021-11-20-17:50:40.7959910-05:00
639|2,1418794054191774E+59|2021-11-20-17:50:40.7959933-05:00
562|2,8256718916562855E+59|2021-11-20-17:50:40.7959957-05:00
281|2,1192539187422143E+59|2021-11-20-17:50:40.7959980-05:00
886|1,0023090597894671E+60|2021-11-20-17:50:40.7960004-05:00
1817|3,083288196903152E+60|2021-11-20-17:50:40.7960028-05:00
1760|4,4798463620387016E+60|2021-11-20-17:50:40.7960051-05:00
448|1,7104867927784135E+60|2021-11-20-17:50:40.7960075-05:00
504|2,8864464628135726E+60|2021-11-20-17:50:40.7960098-05:00
149|1,280001556426257E+60|2021-11-20-17:50:40.7960175-05:00
1475|1,9006734520759015E+61|2021-11-20-17:50:40.7960207-05:00
1483|2,86647328416464E+61|2021-11-20-17:50:40.7960232-05:00
655|1,899062711862278E+61|2021-11-20-17:50:40.7960257-05:00
188|8,176117324353624E+60|2021-11-20-17:50:40.7960281-05:00
1685|1,0992093902821161E+62|2021-11-20-17:50:40.7960305-05:00
509|4,980690620061696E+61|2021-11-20-17:50:40.7960334-05:00
1248|1,8317982005413546E+62|2021-11-20-17:50:40.7960359-05:00
1874|4,125949312277041E+62|2021-11-20-17:50:40.7960384-05:00
330|1,089831862100926E+62|2021-11-20-17:50:40.7960408-05:00
1388|6,87584829361857E+62|2021-11-20-17:50:40.7960433-05:00
1146|8,515549867961327E+62|2021-11-20-17:50:40.7960457-05:00
483|5,383521709719007E+62|2021-11-20-17:50:40.7960481-05:00
1150|1,9226863248996454E+63|2021-11-20-17:50:40.7960504-05:00
574|1,4395068919466039E+63|2021-11-20-17:50:40.7960528-05:00
1902|7,15490098035481E+63|2021-11-20-17:50:40.7960552-05:00
1916|1,081134879996831E+64|2021-11-20-17:50:40.7960575-05:00
1340|1,1341759440467799E+64|2021-11-20-17:50:40.7960599-05:00
729|9,25538354339667E+63|2021-11-20-17:50:40.7960623-05:00
1178|2,2433830893253657E+64|2021-11-20-17:50:40.7960647-05:00
1522|4,3477449855091764E+64|2021-11-20-17:50:40.7960670-05:00
1633|6,997241354799427E+64|2021-11-20-17:50:40.7960694-05:00
1913|1,229551994341516E+65|2021-11-20-17:50:40.7960718-05:00
1390|1,3401024088876428E+65|2021-11-20-17:50:40.7960742-05:00
1372|1,9841228471156611E+65|2021-11-20-17:50:40.7960766-05:00
294|6,377537722871767E+64|2021-11-20-17:50:40.7960789-05:00
827|2,6909304575586492E+65|2021-11-20-17:50:40.7960813-05:00
1940|9,46869121099839E+65|2021-11-20-17:50:40.7960859-05:00
1438|1,052781801140388E+66|2021-11-20-17:50:40.7960884-05:00
1095|1,2024993799534682E+66|2021-11-20-17:50:40.7960932-05:00
1191|1,9618859746912064E+66|2021-11-20-17:50:40.7961015-05:00
484|1,1959103422550931E+66|2021-11-20-17:50:40.7961044-05:00
447|1,6567311662852063E+66|2021-11-20-17:50:40.7961069-05:00
563|3,1299988141562793E+66|2021-11-20-17:50:40.7961093-05:00
568|4,7366944754194496E+66|2021-11-20-17:50:40.7961117-05:00
1934|2,4192166678154617E+67|2021-11-20-17:50:40.7961142-05:00
99|1,857568123943103E+66|2021-11-20-17:50:40.7961166-05:00
1813|5,102683346528553E+67|2021-11-20-17:50:40.7961190-05:00
1156|4,880338071086879E+67|2021-11-20-17:50:40.7961215-05:00
596|3,7742406881934856E+67|2021-11-20-17:50:40.7961238-05:00
1815|1,724055415034692E+68|2021-11-20-17:50:40.7961262-05:00
214|3,049155857995241E+67|2021-11-20-17:50:40.7961285-05:00
1676|3,582045713551418E+68|2021-11-20-17:50:40.7961309-05:00
1774|5,687245610835516E+68|2021-11-20-17:50:40.7961332-05:00
370|1,7792679334913816E+68|2021-11-20-17:50:40.7961354-05:00
66|4,7607439301526157E+67|2021-11-20-17:50:40.7961377-05:00
1771|1,9161994318864275E+69|2021-11-20-17:50:40.7961400-05:00
1488|2,4149955572955996E+69|2021-11-20-17:50:40.7961423-05:00
1988|4,839728999902875E+69|2021-11-20-17:50:40.7961446-05:00
379|1,3839969499219239E+69|2021-11-20-17:50:40.7961468-05:00
969|5,307756112695294E+69|2021-11-20-17:50:40.7961491-05:00
478|3,927410869765248E+69|2021-11-20-17:50:40.7961513-05:00
1032|1,2718895452712561E+70|2021-11-20-17:50:40.7961536-05:00
1270|2,3478193640908362E+70|2021-11-20-17:50:40.7961558-05:00
981|2,7203277120154844E+70|2021-11-20-17:50:40.7961581-05:00
515|2,142154085149808E+70|2021-11-20-17:50:40.7961604-05:00
1562|9,745761206807768E+70|2021-11-20-17:50:40.7961626-05:00
94|8,79739007784824E+69|2021-11-20-17:50:40.7961649-05:00
1282|1,7997213957129965E+71|2021-11-20-17:50:40.7961672-05:00
1894|3,988306150718115E+71|2021-11-20-17:50:40.7961754-05:00
859|2,713269522281041E+71|2021-11-20-17:50:40.7961782-05:00
569|2,695897016608694E+71|2021-11-20-17:50:40.7961806-05:00
1809|1,2856443856885223E+72|2021-11-20-17:50:40.7961852-05:00
780|8,315112942264073E+71|2021-11-20-17:50:40.7961882-05:00
1138|1,8197304862108687E+72|2021-11-20-17:50:40.7961906-05:00
904|2,1683256057134776E+72|2021-11-20-17:50:40.7961931-05:00
699|2,5149218999895812E+72|2021-11-20-17:50:40.7961955-05:00
1919|1,0356513146094434E+73|2021-11-20-17:50:40.7961978-05:00
582|4,711430941396791E+72|2021-11-20-17:50:40.7962002-05:00
639|7,759289617403477E+72|2021-11-20-17:50:40.7962026-05:00
1803|3,2840373662390774E+73|2021-11-20-17:50:40.7962049-05:00
104|2,8414300007393017E+72|2021-11-20-17:50:40.7962073-05:00
185|7,58170024235727E+72|2021-11-20-17:50:40.7962097-05:00
133|8,175941612704192E+72|2021-11-20-17:50:40.7962120-05:00
1362|1,2558983996056138E+74|2021-11-20-17:50:40.7962143-05:00
1309|1,8105407544975204E+74|2021-11-20-17:50:40.7962167-05:00
1957|4,0602310044518497E+74|2021-11-20-17:50:40.7962190-05:00
