Start |2021-11-20-17:50:49.4234226-05:00
1849|6057779988,568321|2021-11-20-17:50:49.4285714-05:00
724|3558003822,382475|2021-11-20-17:50:49.4285736-05:00
1899|13998582718,310055|2021-11-20-17:50:49.4285758-05:00
1069|11820288251,084873|2021-11-20-17:50:49.4285781-05:00
1969|32657831009,896328|2021-11-20-17:50:49.4285804-05:00
298|7413941321,190279|2021-11-20-17:50:49.4285826-05:00
123|4590175079,730222|2021-11-20-17:50:49.4285848-05:00
655|36665422892,96702|2021-11-20-17:50:49.4285869-05:00
548|46013706287,05174|2021-11-20-17:50:49.4285974-05:00
1680|211595875626,58832|2021-11-20-17:50:49.4286005-05:00
1096|207061678291,73282|2021-11-20-17:50:49.4286031-05:00
1002|283954108095,3234|2021-11-20-17:50:49.4286054-05:00
177|75239337025,25784|2021-11-20-17:50:49.4286075-05:00
1092|696282678233,7422|2021-11-20-17:50:49.4286098-05:00
223|213284391821,59958|2021-11-20-17:50:49.4286120-05:00
1735|2489114931460,5957|2021-11-20-17:50:49.4286142-05:00
326|701543055610,508|2021-11-20-17:50:49.4286165-05:00
711|2295078738676,7085|2021-11-20-17:50:49.4286187-05:00
243|1176590998941,8567|2021-11-20-17:50:49.4286210-05:00
120|871548888105,0791|2021-11-20-17:50:49.4286231-05:00
679|7397271187791,858|2021-11-20-17:50:49.4286253-05:00
337|5507099536713,968|2021-11-20-17:50:49.4286274-05:00
53|1299152561331,6335|2021-11-20-17:50:49.4286295-05:00
343|12611584769908,027|2021-11-20-17:50:49.4286317-05:00
547|30168528582243,547|2021-11-20-17:50:49.4286338-05:00
440|36400784029763,695|2021-11-20-17:50:49.4286360-05:00
263|32636612044867,67|2021-11-20-17:50:49.4286381-05:00
375|69802639829802,53|2021-11-20-17:50:49.4286403-05:00
1234|344545830199905,3|2021-11-20-17:50:49.4286424-05:00
264|110567381490407,2|2021-11-20-17:50:49.4286445-05:00
1997|1254562845661041|2021-11-20-17:50:49.4286467-05:00
1000|942335637702334,2|2021-11-20-17:50:49.4286489-05:00
858|1212785965722904|2021-11-20-17:50:49.4288363-05:00
1409|2987439555425825|2021-11-20-17:50:49.4288459-05:00
893|2840081820080122,5|2021-11-20-17:50:49.4288555-05:00
1534|7318060770441614|2021-11-20-17:50:49.4288585-05:00
1746|12494133740408468|2021-11-20-17:50:49.4288610-05:00
1890|20286866640353956|2021-11-20-17:50:49.4288633-05:00
225|3622654757206063,5|2021-11-20-17:50:49.4288656-05:00
1893|45717903035940520|2021-11-20-17:50:49.4288678-05:00
923|33437103409011964|2021-11-20-17:50:49.4288699-05:00
1850|1,0052866951246826E+17|2021-11-20-17:50:49.4288721-05:00
1150|93736191842706880|2021-11-20-17:50:49.4288922-05:00
632|77271225971205330|2021-11-20-17:50:49.4288959-05:00
1950|3,5762394931293606E+17|2021-11-20-17:50:49.4288983-05:00
1808|4,9737238489060646E+17|2021-11-20-17:50:49.4289014-05:00
1020|4,208958788067632E+17|2021-11-20-17:50:49.4289040-05:00
931|5,762559752486714E+17|2021-11-20-17:50:49.4289063-05:00
108|1,0027225348043477E+17|2021-11-20-17:50:49.4289085-05:00
1893|2,6363246644230973E+18|2021-11-20-17:50:49.4289107-05:00
1461|3,0520367153107333E+18|2021-11-20-17:50:49.4289130-05:00
778|2,43786916274307E+18|2021-11-20-17:50:49.4289153-05:00
327|1,5369856353797893E+18|2021-11-20-17:50:49.4289271-05:00
454|3,2008783415707535E+18|2021-11-20-17:50:49.4289303-05:00
1425|1,5070214658827061E+19|2021-11-20-17:50:49.4289327-05:00
1512|2,398543638331212E+19|2021-11-20-17:50:49.4289350-05:00
672|1,5990290922208082E+19|2021-11-20-17:50:49.4289372-05:00
1557|5,557339947740621E+19|2021-11-20-17:50:49.4289395-05:00
523|2,8000855420696965E+19|2021-11-20-17:50:49.4289418-05:00
1530|1,2287182254397615E+20|2021-11-20-17:50:49.4289441-05:00
36|4,336652560375629E+18|2021-11-20-17:50:49.4289463-05:00
1748|3,158528614806917E+20|2021-11-20-17:50:49.4289485-05:00
1421|3,8514895551836055E+20|2021-11-20-17:50:49.4289507-05:00
285|1,1586993559753635E+20|2021-11-20-17:50:49.4289567-05:00
1683|1,026363692687651E+21|2021-11-20-17:50:49.4289620-05:00
96|8,781721434760649E+19|2021-11-20-17:50:49.4289645-05:00
144|1,975887322821146E+20|2021-11-20-17:50:49.4289668-05:00
767|1,5786516422956448E+21|2021-11-20-17:50:49.4289690-05:00
200|6,174647883816082E+20|2021-11-20-17:50:49.4289711-05:00
688|3,186118308049098E+21|2021-11-20-17:50:49.4289732-05:00
1989|1,381654647102396E+22|2021-11-20-17:50:49.4289753-05:00
436|4,542997180517682E+21|2021-11-20-17:50:49.4289774-05:00
487|7,611604221027905E+21|2021-11-20-17:50:49.4289795-05:00
350|8,205528164352465E+21|2021-11-20-17:50:49.4289816-05:00
1197|4,209435948312814E+22|2021-11-20-17:50:49.4289837-05:00
828|4,3676854200538975E+22|2021-11-20-17:50:49.4289858-05:00
1187|9,39210614783329E+22|2021-11-20-17:50:49.4289879-05:00
1420|1,6853568740425364E+23|2021-11-20-17:50:49.4289901-05:00
393|6,996604769352643E+22|2021-11-20-17:50:49.4289923-05:00
738|1,9707993586955156E+23|2021-11-20-17:50:49.4289944-05:00
1419|5,684073760140114E+23|2021-11-20-17:50:49.4289964-05:00
1331|7,997359592755278E+23|2021-11-20-17:50:49.4290041-05:00
267|2,4064181193827865E+23|2021-11-20-17:50:49.4290072-05:00
1340|1,81157319099603E+24|2021-11-20-17:50:49.4290096-05:00
803|1,628387991458745E+24|2021-11-20-17:50:49.4290119-05:00
1219|3,7079793803017625E+24|2021-11-20-17:50:49.4290141-05:00
674|3,07528068374494E+24|2021-11-20-17:50:49.4290164-05:00
404|2,765014976779575E+24|2021-11-20-17:50:49.4290186-05:00
1984|2,0368031116079244E+25|2021-11-20-17:50:49.4290208-05:00
1380|2,1250919561635103E+25|2021-11-20-17:50:49.4290230-05:00
863|1,9934286501838143E+25|2021-11-20-17:50:49.4290254-05:00
189|6,548517060569078E+24|2021-11-20-17:50:49.4290277-05:00
1367|7,104621287141213E+25|2021-11-20-17:50:49.4290298-05:00
694|5,410322428613024E+25|2021-11-20-17:50:49.4290320-05:00
1857|2,1715350324065675E+26|2021-11-20-17:50:49.4290342-05:00
1174|2,059274739939669E+26|2021-11-20-17:50:49.4290363-05:00
430|1,1313732600179612E+26|2021-11-20-17:50:49.4290385-05:00
865|3,4138530345890805E+26|2021-11-20-17:50:49.4290430-05:00
949|5,618057566170585E+26|2021-11-20-17:50:49.4290454-05:00
1854|1,6463454258714855E+27|2021-11-20-17:50:49.4290476-05:00
1664|2,2164391493933265E+27|2021-11-20-17:50:49.4290498-05:00
253|5,0549198148724004E+26|2021-11-20-17:50:49.4290519-05:00
732|2,1937952398141883E+27|2021-11-20-17:50:49.4290586-05:00
1420|6,383584509295383E+27|2021-11-20-17:50:49.4290612-05:00
1903|1,2832353508298362E+28|2021-11-20-17:50:49.4290636-05:00
1025|1,0367705475044E+28|2021-11-20-17:50:49.4290658-05:00
292|4,430297559091972E+27|2021-11-20-17:50:49.4290681-05:00
1976|4,497055467516646E+28|2021-11-20-17:50:49.4290702-05:00
1256|4,287678391093806E+28|2021-11-20-17:50:49.4290724-05:00
597|3,0570191076628212E+28|2021-11-20-17:50:49.4290746-05:00
326|2,5039905253720596E+28|2021-11-20-17:50:49.4290767-05:00
1251|1,4413307425952974E+29|2021-11-20-17:50:49.4290795-05:00
1164|2,0116414680826452E+29|2021-11-20-17:50:49.4290817-05:00
1784|4,624701519406494E+29|2021-11-20-17:50:49.4290941-05:00
112|4,355100085539748E+28|2021-11-20-17:50:49.4290973-05:00
704|4,106237223508905E+29|2021-11-20-17:50:49.4290998-05:00
1482|1,2966143960028827E+30|2021-11-20-17:50:49.4291022-05:00
81|1,0630138266825253E+29|2021-11-20-17:50:49.4291045-05:00
1482|2,9173823910064865E+30|2021-11-20-17:50:49.4291067-05:00
464|1,3701067099463663E+30|2021-11-20-17:50:49.4291090-05:00
1421|6,293927698816119E+30|2021-11-20-17:50:49.4291112-05:00
1740|1,1560275365172465E+31|2021-11-20-17:50:49.4291134-05:00
783|7,803185871491413E+30|2021-11-20-17:50:49.4291157-05:00
820|1,225787818893287E+31|2021-11-20-17:50:49.4291178-05:00
1824|4,089945698161017E+31|2021-11-20-17:50:49.4291201-05:00
1800|6,054195934777821E+31|2021-11-20-17:50:49.4291223-05:00
1068|5,388234381952261E+31|2021-11-20-17:50:49.4291245-05:00
1792|1,3561398893902318E+32|2021-11-20-17:50:49.4291267-05:00
492|5,58499574983254E+31|2021-11-20-17:50:49.4291289-05:00
24|4,0865822559750285E+30|2021-11-20-17:50:49.4291311-05:00
399|1,0190914500837728E+32|2021-11-20-17:50:49.4291333-05:00
322|1,233637018522462E+32|2021-11-20-17:50:49.4291356-05:00
472|2,7124689724034254E+32|2021-11-20-17:50:49.4291378-05:00
538|4,637632332054162E+32|2021-11-20-17:50:49.4291401-05:00
1074|1,3887036592823893E+33|2021-11-20-17:50:49.4291506-05:00
1166|2,2614922719598686E+33|2021-11-20-17:50:49.4291538-05:00
600|1,7455772253549585E+33|2021-11-20-17:50:49.4291565-05:00
846|3,691895831625738E+33|2021-11-20-17:50:49.4291590-05:00
1437|9,406479273131534E+33|2021-11-20-17:50:49.4291613-05:00
1777|1,7448135353188658E+34|2021-11-20-17:50:49.4291637-05:00
928|1,3667869674529326E+34|2021-11-20-17:50:49.4291660-05:00
697|1,5398445845603892E+34|2021-11-20-17:50:49.4291683-05:00
1148|3,804321914796255E+34|2021-11-20-17:50:49.4291705-05:00
1387|6,894505003252273E+34|2021-11-20-17:50:49.4291727-05:00
1054|7,858840959006376E+34|2021-11-20-17:50:49.4291751-05:00
1611|1,8017921420720027E+35|2021-11-20-17:50:49.4291774-05:00
1025|1,719587472647861E+35|2021-11-20-17:50:49.4291796-05:00
1582|3,9810547049691454E+35|2021-11-20-17:50:49.4291819-05:00
583|2,2006525534105673E+35|2021-11-20-17:50:49.4291841-05:00
1154|6,5340129844831764E+35|2021-11-20-17:50:49.4291863-05:00
1691|1,4361805836344522E+36|2021-11-20-17:50:49.4291884-05:00
350|4,4588693459969685E+35|2021-11-20-17:50:49.4291906-05:00
1382|2,6409246155004904E+36|2021-11-20-17:50:49.4291954-05:00
486|1,3930781799564814E+36|2021-11-20-17:50:49.4291982-05:00
433|1,8617371972875202E+36|2021-11-20-17:50:49.4292006-05:00
1924|1,2408714899241993E+37|2021-11-20-17:50:49.4292029-05:00
1470|1,4221006420389082E+37|2021-11-20-17:50:49.4292050-05:00
1911|2,773096251975871E+37|2021-11-20-17:50:49.4292072-05:00
1595|3,4718120266102936E+37|2021-11-20-17:50:49.4292092-05:00
103|3,362977793801194E+36|2021-11-20-17:50:49.4292114-05:00
1956|9,579589171856993E+37|2021-11-20-17:50:49.4292135-05:00
500|3,673155357307129E+37|2021-11-20-17:50:49.4292156-05:00
1485|1,636390711680326E+38|2021-11-20-17:50:49.4292178-05:00
1233|2,0380502500018607E+38|2021-11-20-17:50:49.4292254-05:00
199|4,933965933702801E+37|2021-11-20-17:50:49.4292286-05:00
5|1,859534899636734E+36|2021-11-20-17:50:49.4292310-05:00
780|4,351311665149958E+38|2021-11-20-17:50:49.4292333-05:00
626|5,23830981227668E+38|2021-11-20-17:50:49.4292355-05:00
711|8,924372867081595E+38|2021-11-20-17:50:49.4292377-05:00
945|1,7792262361586724E+39|2021-11-20-17:50:49.4292398-05:00
105|2,9653770602644544E+38|2021-11-20-17:50:49.4292419-05:00
636|2,6942568718974184E+39|2021-11-20-17:50:49.4292441-05:00
644|4,092220343164947E+39|2021-11-20-17:50:49.4292462-05:00
1705|1,6251325353485018E+40|2021-11-20-17:50:49.4292483-05:00
1535|2,1946437904046485E+40|2021-11-20-17:50:49.4292504-05:00
725|1,554837213071697E+40|2021-11-20-17:50:49.4292526-05:00
592|1,904407510631265E+40|2021-11-20-17:50:49.4292548-05:00
1396|6,736198187942346E+40|2021-11-20-17:50:49.4292568-05:00
1766|1,2782370343738736E+41|2021-11-20-17:50:49.4292589-05:00
213|2,3125522790625854E+40|2021-11-20-17:50:49.4292610-05:00
776|1,2637609637694128E+41|2021-11-20-17:50:49.4292631-05:00
1486|3,6300556549510586E+41|2021-11-20-17:50:49.4292652-05:00
1209|4,430084744450703E+41|2021-11-20-17:50:49.4292673-05:00
1338|7,354160531110472E+41|2021-11-20-17:50:49.4292694-05:00
332|2,7371987627003098E+41|2021-11-20-17:50:49.4292714-05:00
49|6,059762321038338E+40|2021-11-20-17:50:49.4292760-05:00
940|1,7437275250334806E+42|2021-11-20-17:50:49.4292788-05:00
1986|5,526132230930573E+42|2021-11-20-17:50:49.4292810-05:00
105|4,3825066786080835E+41|2021-11-20-17:50:49.4292833-05:00
1149|7,193571676743838E+42|2021-11-20-17:50:49.4292854-05:00
1695|1,5917890329087217E+43|2021-11-20-17:50:49.4292875-05:00
688|9,691600483550448E+42|2021-11-20-17:50:49.4292897-05:00
1251|2,6433558586311645E+43|2021-11-20-17:50:49.4292918-05:00
1334|4,2281015772349807E+43|2021-11-20-17:50:49.4293009-05:00
1820|8,652711623576833E+43|2021-11-20-17:50:49.4293036-05:00
428|3,0522202540309494E+43|2021-11-20-17:50:49.4293059-05:00
1212|1,2964804723897816E+44|2021-11-20-17:50:49.4293081-05:00
1915|3,072722901765386E+44|2021-11-20-17:50:49.4293103-05:00
1188|2,8593170814338995E+44|2021-11-20-17:50:49.4293153-05:00
1049|3,7871510333638396E+44|2021-11-20-17:50:49.4293204-05:00
832|4,505590552562509E+44|2021-11-20-17:50:49.4293246-05:00
399|3,241100896284449E+44|2021-11-20-17:50:49.4293291-05:00
871|1,0612777746856223E+45|2021-11-20-17:50:49.4293356-05:00
1638|2,9937537226206356E+45|2021-11-20-17:50:49.4293410-05:00
1050|2,8786093486736884E+45|2021-11-20-17:50:49.4293453-05:00
1056|4,342587817427735E+45|2021-11-20-17:50:49.4293499-05:00
1705|1,0517204870332795E+46|2021-11-20-17:50:49.4293544-05:00
1677|1,5516732464118562E+46|2021-11-20-17:50:49.4293590-05:00
950|1,3185058891692875E+46|2021-11-20-17:50:49.4293634-05:00
1708|3,555802197949173E+46|2021-11-20-17:50:49.4293681-05:00
1332|4,15953910509511E+46|2021-11-20-17:50:49.4293727-05:00
75|3,5131242441681675E+45|2021-11-20-17:50:49.4293769-05:00
146|1,0258322792971049E+46|2021-11-20-17:50:49.4293813-05:00
1382|1,456541311632122E+47|2021-11-20-17:50:49.4293857-05:00
1327|2,097862142405021E+47|2021-11-20-17:50:49.4293901-05:00
471|1,1169100253271645E+47|2021-11-20-17:50:49.4293953-05:00
1291|4,592136441711368E+47|2021-11-20-17:50:49.4294005-05:00
148|7,896625019828999E+46|2021-11-20-17:50:49.4294054-05:00
901|7,211005888039792E+47|2021-11-20-17:50:49.4294155-05:00
150|1,8007506379677613E+47|2021-11-20-17:50:49.4294211-05:00
1064|1,915998678797698E+48|2021-11-20-17:50:49.4294256-05:00
793|2,1419928838626524E+48|2021-11-20-17:50:49.4294298-05:00
522|2,114981624293136E+48|2021-11-20-17:50:49.4294429-05:00
1561|9,487029642303404E+48|2021-11-20-17:50:49.4294477-05:00
1249|1,1386258830785028E+49|2021-11-20-17:50:49.4294521-05:00
1416|1,9363021422407846E+49|2021-11-20-17:50:49.4294567-05:00
1385|2,8408670201308124E+49|2021-11-20-17:50:49.4294610-05:00
1310|4,030544183795701E+49|2021-11-20-17:50:49.4294654-05:00
1884|8,694899132371489E+49|2021-11-20-17:50:49.4294696-05:00
1108|7,670340954353193E+49|2021-11-20-17:50:49.4294740-05:00
1513|1,5711045844679216E+50|2021-11-20-17:50:49.4294784-05:00
677|1,0544988139637637E+50|2021-11-20-17:50:49.4294828-05:00
208|4,859728655194894E+49|2021-11-20-17:50:49.4294872-05:00
717|2,5128068118567826E+50|2021-11-20-17:50:49.4294914-05:00
1380|7,254546862682762E+50|2021-11-20-17:50:49.4294957-05:00
378|2,9806725153196563E+50|2021-11-20-17:50:49.4294999-05:00
615|7,274260305244399E+50|2021-11-20-17:50:49.4295041-05:00
1570|2,7855094339594406E+51|2021-11-20-17:50:49.4295084-05:00
289|7,69119961542304E+50|2021-11-20-17:50:49.4295126-05:00
1276|5,0937564235016266E+51|2021-11-20-17:50:49.4295169-05:00
344|2,059857613265548E+51|2021-11-20-17:50:49.4295212-05:00
1263|1,1344186768405759E+52|2021-11-20-17:50:49.4295255-05:00
1037|1,3971403419046048E+52|2021-11-20-17:50:49.4295298-05:00
397|8,02311546387842E+51|2021-11-20-17:50:49.4295342-05:00
1817|5,508060754861621E+52|2021-11-20-17:50:49.4295384-05:00
1621|7,37085840695984E+52|2021-11-20-17:50:49.4295426-05:00
543|3,7036176264458914E+52|2021-11-20-17:50:49.4295468-05:00
1868|1,9111485431494268E+53|2021-11-20-17:50:49.4295512-05:00
8|1,2277185502030578E+51|2021-11-20-17:50:49.4295554-05:00
1350|3,10766258020149E+53|2021-11-20-17:50:49.4295596-05:00
1137|3,926013726321216E+53|2021-11-20-17:50:49.4295638-05:00
1065|5,516101079857645E+53|2021-11-20-17:50:49.4295752-05:00
1014|7,877924640810778E+53|2021-11-20-17:50:49.4295807-05:00
1038|1,20965765934343E+54|2021-11-20-17:50:49.4295852-05:00
1984|3,468151439504863E+54|2021-11-20-17:50:49.4295896-05:00
40|1,048836120818003E+53|2021-11-20-17:50:49.4295939-05:00
1877|7,38249524540772E+54|2021-11-20-17:50:49.4295982-05:00
1309|7,722711462098058E+54|2021-11-20-17:50:49.4296026-05:00
389|3,442476805297339E+54|2021-11-20-17:50:49.4296069-05:00
1634|2,1690258739804057E+55|2021-11-20-17:50:49.4296112-05:00
1670|3,325220204602764E+55|2021-11-20-17:50:49.4296156-05:00
396|1,182742994930564E+55|2021-11-20-17:50:49.4296198-05:00
1792|8,028316086801403E+55|2021-11-20-17:50:49.4296243-05:00
1841|1,237176053219982E+56|2021-11-20-17:50:49.4296286-05:00
196|1,975718411986283E+55|2021-11-20-17:50:49.4296489-05:00
656|9,918912843849502E+55|2021-11-20-17:50:49.4296548-05:00
1867|4,234438326097642E+56|2021-11-20-17:50:49.4296593-05:00
1428|4,858150452330556E+56|2021-11-20-17:50:49.4296637-05:00
2|1,0206198429265875E+54|2021-11-20-17:50:49.4296680-05:00
949|7,264261732029986E+56|2021-11-20-17:50:49.4296724-05:00
1855|2,1299060347074223E+57|2021-11-20-17:50:49.4296776-05:00
1720|2,9623490940944205E+57|2021-11-20-17:50:49.4296853-05:00
1858|4,800038910023924E+57|2021-11-20-17:50:49.4296923-05:00
1625|6,297144694931816E+57|2021-11-20-17:50:49.4296965-05:00
1806|1,0497824602197102E+58|2021-11-20-17:50:49.4297009-05:00
1801|1,5703141286176895E+58|2021-11-20-17:50:49.4297058-05:00
1756|2,29661710981621E+58|2021-11-20-17:50:49.4297106-05:00
125|2,4522534629301782E+57|2021-11-20-17:50:49.4297149-05:00
1744|5,132076047220277E+58|2021-11-20-17:50:49.4297200-05:00
1628|7,186083547770594E+58|2021-11-20-17:50:49.4297249-05:00
873|5,780206637472724E+58|2021-11-20-17:50:49.4297297-05:00
1517|1,5066277438223577E+59|2021-11-20-17:50:49.4297387-05:00
1303|1,9411364042852986E+59|2021-11-20-17:50:49.4297427-05:00
535|1,195519542930892E+59|2021-11-20-17:50:49.4297451-05:00
1970|6,603290185721095E+59|2021-11-20-17:50:49.4297473-05:00
449|2,2575207817681003E+59|2021-11-20-17:50:49.4297497-05:00
1663|1,2542061447929901E+60|2021-11-20-17:50:49.4297519-05:00
1169|1,3224596962684957E+60|2021-11-20-17:50:49.4297541-05:00
732|1,2421392185652765E+60|2021-11-20-17:50:49.4297563-05:00
1341|3,413337483803352E+60|2021-11-20-17:50:49.4297586-05:00
501|1,9128434892455026E+60|2021-11-20-17:50:49.4297608-05:00
1306|7,479561667528822E+60|2021-11-20-17:50:49.4297630-05:00
1182|1,0154106306683461E+61|2021-11-20-17:50:49.4297652-05:00
655|8,440278719387901E+60|2021-11-20-17:50:49.4297808-05:00
1605|3,102285651439141E+61|2021-11-20-17:50:49.4297877-05:00
1947|5,645000152665428E+61|2021-11-20-17:50:49.4297903-05:00
1471|6,397376906449033E+61|2021-11-20-17:50:49.4297926-05:00
1195|7,795579948885038E+61|2021-11-20-17:50:49.4297949-05:00
202|1,9766198531482565E+61|2021-11-20-17:50:49.4297972-05:00
1161|1,704100729830539E+62|2021-11-20-17:50:49.4297994-05:00
1754|3,8617476487374227E+62|2021-11-20-17:50:49.4298016-05:00
1115|3,6823106855834323E+62|2021-11-20-17:50:49.4298038-05:00
1866|9,2437557030924E+62|2021-11-20-17:50:49.4298060-05:00
1058|7,861650750700771E+62|2021-11-20-17:50:49.4298117-05:00
1494|1,6652135474783016E+63|2021-11-20-17:50:49.4298165-05:00
1416|2,3674120313546937E+63|2021-11-20-17:50:49.4298190-05:00
1206|3,0244691841247463E+63|2021-11-20-17:50:49.4298213-05:00
1388|5,221347297966602E+63|2021-11-20-17:50:49.4298235-05:00
1232|6,951764990376283E+63|2021-11-20-17:50:49.4298257-05:00
184|1,5573759231687128E+63|2021-11-20-17:50:49.4298280-05:00
283|3,5929678227452096E+63|2021-11-20-17:50:49.4298302-05:00
1752|3,336508635397318E+64|2021-11-20-17:50:49.4298324-05:00
1565|4,4705787794493174E+64|2021-11-20-17:50:49.4298345-05:00
761|3,2608087391318823E+64|2021-11-20-17:50:49.4298367-05:00
761|4,891213108697824E+64|2021-11-20-17:50:49.4298390-05:00
154|1,484717776753216E+64|2021-11-20-17:50:49.4298411-05:00
1093|1,5806459707707125E+65|2021-11-20-17:50:49.4298433-05:00
1257|2,726722761105378E+65|2021-11-20-17:50:49.4298455-05:00
1871|6,087945448720959E+65|2021-11-20-17:50:49.4298532-05:00
1747|8,526702858564015E+65|2021-11-20-17:50:49.4298601-05:00
992|7,262583774209074E+65|2021-11-20-17:50:49.4298658-05:00
698|7,66524718910978E+65|2021-11-20-17:50:49.4298687-05:00
697|1,148139818941873E+66|2021-11-20-17:50:49.4298711-05:00
661|1,633257719484745E+66|2021-11-20-17:50:49.4298797-05:00
449|1,6641438336958784E+66|2021-11-20-17:50:49.4298824-05:00
550|3,0577253069022264E+66|2021-11-20-17:50:49.4298848-05:00
539|4,494856201146274E+66|2021-11-20-17:50:49.4298870-05:00
1204|1,5060687011632966E+67|2021-11-20-17:50:49.4298893-05:00
21|3,940296020485369E+65|2021-11-20-17:50:49.4298915-05:00
1858|5,2293357186155824E+67|2021-11-20-17:50:49.4298937-05:00
331|1,3973978386935615E+67|2021-11-20-17:50:49.4298959-05:00
562|3,558931655645535E+67|2021-11-20-17:50:49.4298981-05:00
1923|1,826643836425186E+68|2021-11-20-17:50:49.4299003-05:00
583|8,306812454258062E+67|2021-11-20-17:50:49.4299025-05:00
1874|4,0052229517872064E+68|2021-11-20-17:50:49.4299047-05:00
1758|5,635951400140269E+68|2021-11-20-17:50:49.4299069-05:00
1650|7,9345732169210255E+68|2021-11-20-17:50:49.4299091-05:00
246|1,7744591012387023E+68|2021-11-20-17:50:49.4299112-05:00
1040|1,1252667471269818E+69|2021-11-20-17:50:49.4299168-05:00
555|9,00754391330012E+68|2021-11-20-17:50:49.4299220-05:00
1242|3,0236133892753372E+69|2021-11-20-17:50:49.4299245-05:00
276|1,0078711297584459E+69|2021-11-20-17:50:49.4299268-05:00
1937|1,061003466490277E+70|2021-11-20-17:50:49.4299290-05:00
549|4,510771061717827E+69|2021-11-20-17:50:49.4299313-05:00
1059|1,3051657252347482E+70|2021-11-20-17:50:49.4299335-05:00
748|1,3828101451495634E+70|2021-11-20-17:50:49.4299358-05:00
1741|4,827819109703322E+70|2021-11-20-17:50:49.4299380-05:00
422|1,7553184930742116E+70|2021-11-20-17:50:49.4299401-05:00
1893|1,1810964125792E+71|2021-11-20-17:50:49.4299423-05:00
1451|1,357980106697638E+71|2021-11-20-17:50:49.4299445-05:00
855|1,200282210089401E+71|2021-11-20-17:50:49.4299467-05:00
214|4,5063226834935404E+70|2021-11-20-17:50:49.4299488-05:00
1324|4,182035910943071E+71|2021-11-20-17:50:49.4299580-05:00
454|2,1510320659760056E+71|2021-11-20-17:50:49.4299632-05:00
170|1,2081788035768314E+71|2021-11-20-17:50:49.4299660-05:00
1056|1,1257383675680593E+72|2021-11-20-17:50:49.4299685-05:00
418|6,684071557435352E+71|2021-11-20-17:50:49.4299709-05:00
1206|2,892699867799175E+72|2021-11-20-17:50:49.4299732-05:00
609|2,1911122132956437E+72|2021-11-20-17:50:49.4299755-05:00
945|5,1000025654295154E+72|2021-11-20-17:50:49.4299778-05:00
878|7,107622622931929E+72|2021-11-20-17:50:49.4299801-05:00
2|2,4285726502045313E+70|2021-11-20-17:50:49.4299822-05:00
1367|2,4898941096221958E+73|2021-11-20-17:50:49.4299845-05:00
1373|3,751234029822174E+73|2021-11-20-17:50:49.4299867-05:00
1852|7,58989667505171E+73|2021-11-20-17:50:49.4299889-05:00
1721|1,0579545500348808E+74|2021-11-20-17:50:49.4299911-05:00
1828|1,6855963836116462E+74|2021-11-20-17:50:49.4299933-05:00
982|1,358251352877437E+74|2021-11-20-17:50:49.4299955-05:00
886|1,8382037148412563E+74|2021-11-20-17:50:49.4299977-05:00
