Start |2021-11-20-17:51:05.6865229-05:00
1737|97233342847,45605|2021-11-20-17:51:05.6903272-05:00
87|7305095706,156025|2021-11-20-17:51:05.6903373-05:00
1578|198748983177,83118|2021-11-20-17:51:05.6903404-05:00
1858|351022443673,3938|2021-11-20-17:51:05.6903429-05:00
1801|510380587504,66815|2021-11-20-17:51:05.6903453-05:00
75|31881075010,70248|2021-11-20-17:51:05.6903476-05:00
1412|900321558302,238|2021-11-20-17:51:05.6903499-05:00
1084|1036772559348,0446|2021-11-20-17:51:05.6903522-05:00
179|256802059211,20847|2021-11-20-17:51:05.6903546-05:00
1460|3141879942304,7295|2021-11-20-17:51:05.6903569-05:00
1998|6449461771977,585|2021-11-20-17:51:05.6903593-05:00
1258|6091158340201,052|2021-11-20-17:51:05.6903616-05:00
878|6376832697968,828|2021-11-20-17:51:05.6903639-05:00
1686|18367892816814,54|2021-11-20-17:51:05.6903661-05:00
357|5833930369753,373|2021-11-20-17:51:05.6903684-05:00
1688|41376783462788,63|2021-11-20-17:51:05.6903707-05:00
681|25039327196231,387|2021-11-20-17:51:05.6903730-05:00
1032|56917589573812,32|2021-11-20-17:51:05.6903753-05:00
1859|153793312525751,6|2021-11-20-17:51:05.6903776-05:00
1931|239624706686842,1|2021-11-20-17:51:05.6903799-05:00
885|164734229998333,97|2021-11-20-17:51:05.6903822-05:00
1570|438360578131159,94|2021-11-20-17:51:05.6903845-05:00
441|184697784989657,5|2021-11-20-17:51:05.6903869-05:00
1597|1003273342273751,8|2021-11-20-17:51:05.6903892-05:00
636|599325465578684,6|2021-11-20-17:51:05.6905496-05:00
707|999346943783325,4|2021-11-20-17:51:05.6905560-05:00
1926|4083611485983065,5|2021-11-20-17:51:05.6905584-05:00
1271|4042266509878875,5|2021-11-20-17:51:05.6905672-05:00
1292|6163581822301542|2021-11-20-17:51:05.6905703-05:00
1408|10075452638313358|2021-11-20-17:51:05.6905728-05:00
1686|18097173098220510|2021-11-20-17:51:05.6905752-05:00
789|12703442681935930|2021-11-20-17:51:05.6905808-05:00
45|1086796427161819|2021-11-20-17:51:05.6905835-05:00
80|2898123805764850,5|2021-11-20-17:51:05.6905859-05:00
843|45808469404870664|2021-11-20-17:51:05.6905882-05:00
322|26246133715957930|2021-11-20-17:51:05.6905919-05:00
410|50128485202838904|2021-11-20-17:51:05.6905954-05:00
816|1,496518680201825E+17|2021-11-20-17:51:05.6905989-05:00
1304|3,5872433069543744E+17|2021-11-20-17:51:05.6906163-05:00
961|3,96549940718921E+17|2021-11-20-17:51:05.6906206-05:00
1846|1,1426085180548307E+18|2021-11-20-17:51:05.6906233-05:00
782|7,260453909416666E+17|2021-11-20-17:51:05.6906256-05:00
982|1,367602123858152E+18|2021-11-20-17:51:05.6906281-05:00
1557|3,2525812222716027E+18|2021-11-20-17:51:05.6906304-05:00
930|2,914162366775135E+18|2021-11-20-17:51:05.6906327-05:00
1113|5,231391474549558E+18|2021-11-20-17:51:05.6906427-05:00
1484|1,0462782949099114E+19|2021-11-20-17:51:05.6906460-05:00
65|6,874133002271992E+17|2021-11-20-17:51:05.6906485-05:00
1650|2,6174583354804896E+19|2021-11-20-17:51:05.6906509-05:00
219|5,211121595183884E+18|2021-11-20-17:51:05.6906533-05:00
330|1,1778562509662204E+19|2021-11-20-17:51:05.6906556-05:00
553|2,96070230356509E+19|2021-11-20-17:51:05.6906580-05:00
1729|1,3885319031276782E+20|2021-11-20-17:51:05.6906604-05:00
473|5,69787961404909E+19|2021-11-20-17:51:05.6906627-05:00
323|5,836411570838868E+19|2021-11-20-17:51:05.6906650-05:00
168|4,553485188394411E+19|2021-11-20-17:51:05.6906673-05:00
1645|6,68793137045429E+20|2021-11-20-17:51:05.6906723-05:00
1981|1,2080965390458922E+21|2021-11-20-17:51:05.6906776-05:00
1223|1,1187547202825284E+21|2021-11-20-17:51:05.6906803-05:00
1094|1,5011255077543986E+21|2021-11-20-17:51:05.6906826-05:00
148|3,0461596226826004E+20|2021-11-20-17:51:05.6906849-05:00
141|4,353126758090337E+20|2021-11-20-17:51:05.6906872-05:00
1791|8,294095769935952E+21|2021-11-20-17:51:05.6906895-05:00
770|5,34878872935568E+21|2021-11-20-17:51:05.6906918-05:00
1774|1,8484580271188917E+22|2021-11-20-17:51:05.6906940-05:00
1210|1,891178872165044E+22|2021-11-20-17:51:05.6906963-05:00
1213|2,8438016181027255E+22|2021-11-20-17:51:05.6906986-05:00
799|2,8098072871361223E+22|2021-11-20-17:51:05.6907008-05:00
843|4,446810155924439E+22|2021-11-20-17:51:05.6907031-05:00
36|2,8484904913394986E+21|2021-11-20-17:51:05.6907053-05:00
1279|1,518008057676341E+23|2021-11-20-17:51:05.6907075-05:00
1864|3,318491422410516E+23|2021-11-20-17:51:05.6907098-05:00
1728|4,6145545959699876E+23|2021-11-20-17:51:05.6907121-05:00
899|3,601115088348106E+23|2021-11-20-17:51:05.6907144-05:00
86|5,167339781945559E+22|2021-11-20-17:51:05.6907230-05:00
103|9,283186003611499E+22|2021-11-20-17:51:05.6907262-05:00
589|7,962810518631804E+23|2021-11-20-17:51:05.6907286-05:00
884|1,792646306910997E+24|2021-11-20-17:51:05.6907310-05:00
667|2,0288943779009644E+24|2021-11-20-17:51:05.6907334-05:00
1522|6,944476558842432E+24|2021-11-20-17:51:05.6907358-05:00
1222|8,363485895110497E+24|2021-11-20-17:51:05.6907382-05:00
1862|1,9115561460755825E+25|2021-11-20-17:51:05.6907405-05:00
1621|2,4962130876384423E+25|2021-11-20-17:51:05.6907429-05:00
1073|2,4785039880037458E+25|2021-11-20-17:51:05.6907454-05:00
1079|3,7385449250550445E+25|2021-11-20-17:51:05.6907478-05:00
1133|5,888468118749813E+25|2021-11-20-17:51:05.6907501-05:00
1060|8,263604862146693E+25|2021-11-20-17:51:05.6907524-05:00
1572|1,8382622891454625E+26|2021-11-20-17:51:05.6907546-05:00
1756|3,080141774560527E+26|2021-11-20-17:51:05.6907569-05:00
676|1,7786240087724227E+26|2021-11-20-17:51:05.6907592-05:00
676|2,667936013158634E+26|2021-11-20-17:51:05.6907614-05:00
429|2,5396698586798535E+26|2021-11-20-17:51:05.6907637-05:00
1593|1,4145783513555968E+27|2021-11-20-17:51:05.6907659-05:00
210|2,797188830364174E+26|2021-11-20-17:51:05.6907681-05:00
813|1,6243675136329098E+27|2021-11-20-17:51:05.6907704-05:00
1706|5,112861583501373E+27|2021-11-20-17:51:05.6907726-05:00
991|4,45502271036037E+27|2021-11-20-17:51:05.6907749-05:00
212|1,429563291518262E+27|2021-11-20-17:51:05.6907771-05:00
1782|1,8024635274661861E+28|2021-11-20-17:51:05.6907793-05:00
1720|2,6096273293281476E+28|2021-11-20-17:51:05.6907816-05:00
1899|4,321815957901878E+28|2021-11-20-17:51:05.6907838-05:00
686|2,3418370830337185E+28|2021-11-20-17:51:05.6907861-05:00
1221|6,252295360898333E+28|2021-11-20-17:51:05.6907883-05:00
1615|1,2404738338883054E+29|2021-11-20-17:51:05.6907905-05:00
940|1,0830143069860749E+29|2021-11-20-17:51:05.6907933-05:00
465|8,036196586412629E+28|2021-11-20-17:51:05.6907956-05:00
825|2,1386652205775546E+29|2021-11-20-17:51:05.6908055-05:00
831|3,2313287241817235E+29|2021-11-20-17:51:05.6908088-05:00
388|2,263096651592976E+29|2021-11-20-17:51:05.6908113-05:00
221|1,9335477835130708E+29|2021-11-20-17:51:05.6908138-05:00
1578|2,0709084179074382E+30|2021-11-20-17:51:05.6908162-05:00
762|1,5000306220964526E+30|2021-11-20-17:51:05.6908187-05:00
1314|3,880000467391218E+30|2021-11-20-17:51:05.6908211-05:00
1700|7,529681272334555E+30|2021-11-20-17:51:05.6908236-05:00
1871|1,2430617935768782E+31|2021-11-20-17:51:05.6908261-05:00
286|2,8502058227925216E+30|2021-11-20-17:51:05.6908286-05:00
519|7,758339975678244E+30|2021-11-20-17:51:05.6908310-05:00
718|1,6099676596927688E+31|2021-11-20-17:51:05.6908335-05:00
1690|5,684217294319176E+31|2021-11-20-17:51:05.6908359-05:00
642|3,2389948251061344E+31|2021-11-20-17:51:05.6908383-05:00
150|1,1351617377708413E+31|2021-11-20-17:51:05.6908408-05:00
1641|1,862800411681951E+32|2021-11-20-17:51:05.6908432-05:00
1042|1,774257796135825E+32|2021-11-20-17:51:05.6908457-05:00
168|4,29091136877378E+31|2021-11-20-17:51:05.6908481-05:00
1359|5,206561205503186E+32|2021-11-20-17:51:05.6908505-05:00
850|4,8847428528451515E+32|2021-11-20-17:51:05.6908530-05:00
272|2,344676569365673E+32|2021-11-20-17:51:05.6908554-05:00
1518|1,962804613399131E+33|2021-11-20-17:51:05.6908579-05:00
86|1,6679960153391827E+32|2021-11-20-17:51:05.6908674-05:00
379|1,1026229473492155E+33|2021-11-20-17:51:05.6908706-05:00
1111|4,848340743423398E+33|2021-11-20-17:51:05.6908731-05:00
378|2,4743557169406538E+33|2021-11-20-17:51:05.6908755-05:00
1101|1,0810577953776428E+34|2021-11-20-17:51:05.6908780-05:00
946|1,393297921563011E+34|2021-11-20-17:51:05.6908804-05:00
1622|3,5833972972122687E+34|2021-11-20-17:51:05.6908828-05:00
537|1,779547794639015E+34|2021-11-20-17:51:05.6908853-05:00
641|3,1862852971050517E+34|2021-11-20-17:51:05.6908877-05:00
7|5,219344090421692E+32|2021-11-20-17:51:05.6908901-05:00
134|1,4986973745353715E+34|2021-11-20-17:51:05.6908925-05:00
615|1,0317524835887165E+35|2021-11-20-17:51:05.6908949-05:00
309|7,775890668997888E+34|2021-11-20-17:51:05.6908974-05:00
229|8,64407263689571E+34|2021-11-20-17:51:05.6908997-05:00
1184|6,70387467385449E+35|2021-11-20-17:51:05.6909019-05:00
1536|1,3045377743716845E+36|2021-11-20-17:51:05.6909042-05:00
1097|1,3975370493024784E+36|2021-11-20-17:51:05.6909088-05:00
1914|3,6575468263877994E+36|2021-11-20-17:51:05.6909117-05:00
1114|3,1931874330689717E+36|2021-11-20-17:51:05.6909142-05:00
1892|8,134888631103899E+36|2021-11-20-17:51:05.6909166-05:00
339|2,1863588102094781E+36|2021-11-20-17:51:05.6909190-05:00
528|5,107953326507099E+36|2021-11-20-17:51:05.6909215-05:00
1187|1,7224831245920246E+37|2021-11-20-17:51:05.6909239-05:00
274|5,964115957938686E+36|2021-11-20-17:51:05.6909263-05:00
521|1,7010790588062349E+37|2021-11-20-17:51:05.6909286-05:00
1141|5,588093683583245E+37|2021-11-20-17:51:05.6909310-05:00
1570|1,1533707821944385E+38|2021-11-20-17:51:05.6909334-05:00
259|2,8540417126276395E+37|2021-11-20-17:51:05.6909358-05:00
1644|2,717400333335814E+38|2021-11-20-17:51:05.6909382-05:00
1054|2,613266378956157E+38|2021-11-20-17:51:05.6909451-05:00
256|9,520818686140079E+37|2021-11-20-17:51:05.6909481-05:00
90|5,020744229019182E+37|2021-11-20-17:51:05.6909509-05:00
193|1,6150060603345037E+38|2021-11-20-17:51:05.6909533-05:00
1307|1,6405281768320176E+39|2021-11-20-17:51:05.6909557-05:00
745|1,402670418982234E+39|2021-11-20-17:51:05.6909581-05:00
9|2,541751765940961E+37|2021-11-20-17:51:05.6909605-05:00
1109|4,698004514047543E+39|2021-11-20-17:51:05.6909629-05:00
1201|7,631609677237736E+39|2021-11-20-17:51:05.6909653-05:00
1661|1,583193631210476E+40|2021-11-20-17:51:05.6909676-05:00
368|5,2614261554977883E+39|2021-11-20-17:51:05.6909700-05:00
79|1,6942364114850218E+39|2021-11-20-17:51:05.6909725-05:00
1335|4,2945676126566536E+40|2021-11-20-17:51:05.6909748-05:00
1644|7,932886691244425E+40|2021-11-20-17:51:05.6909770-05:00
513|3,713112110044151E+40|2021-11-20-17:51:05.6909793-05:00
585|6,351375977707101E+40|2021-11-20-17:51:05.6909815-05:00
1076|1,7523283466699593E+41|2021-11-20-17:51:05.6909837-05:00
333|8,134646925294094E+40|2021-11-20-17:51:05.6909859-05:00
1921|7,03903456913962E+41|2021-11-20-17:51:05.6909882-05:00
457|2,5118470573374335E+41|2021-11-20-17:51:05.6909904-05:00
1506|1,2416329327188755E+42|2021-11-20-17:51:05.6909945-05:00
1070|1,3232542211246982E+42|2021-11-20-17:51:05.6909973-05:00
1444|2,6786622831365384E+42|2021-11-20-17:51:05.6909997-05:00
1736|4,8304962501991315E+42|2021-11-20-17:51:05.6910021-05:00
380|1,586050036067687E+42|2021-11-20-17:51:05.6910044-05:00
1180|7,387654115367911E+42|2021-11-20-17:51:05.6910067-05:00
1558|1,4631311582724414E+43|2021-11-20-17:51:05.6910090-05:00
1192|1,6791261302895544E+43|2021-11-20-17:51:05.6910113-05:00
838|1,7706892162533301E+43|2021-11-20-17:51:05.6910135-05:00
1856|5,882576107457364E+43|2021-11-20-17:51:05.6910159-05:00
1959|9,313550588234625E+43|2021-11-20-17:51:05.6910229-05:00
1376|9,812745489594828E+43|2021-11-20-17:51:05.6910256-05:00
1364|1,459075383118533E+44|2021-11-20-17:51:05.6910280-05:00
893|1,4328676507971227E+44|2021-11-20-17:51:05.6910303-05:00
1586|3,817236440365459E+44|2021-11-20-17:51:05.6910327-05:00
1750|6,317935470340056E+44|2021-11-20-17:51:05.6910350-05:00
44|2,3827642345282496E+43|2021-11-20-17:51:05.6910374-05:00
422|3,427931273764505E+44|2021-11-20-17:51:05.6910397-05:00
1002|1,2208959015327134E+45|2021-11-20-17:51:05.6910420-05:00
1483|2,710462008941638E+45|2021-11-20-17:51:05.6910443-05:00
1176|3,224042470514531E+45|2021-11-20-17:51:05.6910465-05:00
427|1,7559517026909496E+45|2021-11-20-17:51:05.6910488-05:00
1896|1,169537855375424E+46|2021-11-20-17:51:05.6910510-05:00
254|2,3501789182385895E+45|2021-11-20-17:51:05.6910532-05:00
746|1,0353740982318826E+46|2021-11-20-17:51:05.6910554-05:00
1813|3,774396595364081E+46|2021-11-20-17:51:05.6910577-05:00
1003|3,1321454372450414E+46|2021-11-20-17:51:05.6910599-05:00
883|4,136118276800656E+46|2021-11-20-17:51:05.6910621-05:00
675|4,742717729627026E+46|2021-11-20-17:51:05.6910644-05:00
1688|1,7790461172467599E+47|2021-11-20-17:51:05.6910666-05:00
1444|2,282828133860475E+47|2021-11-20-17:51:05.6910688-05:00
808|1,9160579627693183E+47|2021-11-20-17:51:05.6910711-05:00
1649|5,8655561521162245E+47|2021-11-20-17:51:05.6910733-05:00
1801|9,609338959940559E+47|2021-11-20-17:51:05.6910798-05:00
138|1,1044603912868937E+47|2021-11-20-17:51:05.6910828-05:00
1984|2,3817928438186924E+48|2021-11-20-17:51:05.6910951-05:00
812|1,4622095180298222E+48|2021-11-20-17:51:05.6911021-05:00
354|9,561985887608813E+47|2021-11-20-17:51:05.6911645-05:00
1813|7,345712039929992E+48|2021-11-20-17:51:05.6911758-05:00
128|7,779242756020729E+47|2021-11-20-17:51:05.6912081-05:00
1187|1,0821048224292898E+49|2021-11-20-17:51:05.6912158-05:00
817|1,1172025778324302E+49|2021-11-20-17:51:05.6912208-05:00
272|5,579175664083617E+48|2021-11-20-17:51:05.6912254-05:00
1345|4,1382304787826087E+49|2021-11-20-17:51:05.6912307-05:00
1701|7,850330904545597E+49|2021-11-20-17:51:05.6912352-05:00
992|6,867308868879393E+49|2021-11-20-17:51:05.6912396-05:00
715|7,424585445436643E+49|2021-11-20-17:51:05.6912443-05:00
443|6,900191648241466E+49|2021-11-20-17:51:05.6912486-05:00
59|1,37848072431009E+49|2021-11-20-17:51:05.6912529-05:00
762|2,670514352349886E+50|2021-11-20-17:51:05.6912576-05:00
541|2,8439926468923E+50|2021-11-20-17:51:05.6912629-05:00
655|5,164921951149139E+50|2021-11-20-17:51:05.6912675-05:00
1331|1,5743155229724057E+51|2021-11-20-17:51:05.6912705-05:00
438|7,771039057797674E+50|2021-11-20-17:51:05.6912730-05:00
1281|3,4091441893968564E+51|2021-11-20-17:51:05.6912755-05:00
1080|4,311329888230217E+51|2021-11-20-17:51:05.6912782-05:00
1173|7,023874942908395E+51|2021-11-20-17:51:05.6912807-05:00
1190|1,068850534790408E+52|2021-11-20-17:51:05.6912831-05:00
990|1,3338176841712233E+52|2021-11-20-17:51:05.6912855-05:00
566|1,1438497109710794E+52|2021-11-20-17:51:05.6912879-05:00
177|5,3655847749615126E+51|2021-11-20-17:51:05.6912903-05:00
676|3,073843481249138E+52|2021-11-20-17:51:05.6912927-05:00
517|3,526280502527672E+52|2021-11-20-17:51:05.6912951-05:00
1149|1,175540511819428E+53|2021-11-20-17:51:05.6912975-05:00
412|6,322750533545748E+52|2021-11-20-17:51:05.6912998-05:00
1151|2,649570096156974E+53|2021-11-20-17:51:05.6913021-05:00
1726|5,959806237141969E+53|2021-11-20-17:51:05.6913044-05:00
1562|8,090281583791213E+53|2021-11-20-17:51:05.6913067-05:00
755|5,865713120130312E+53|2021-11-20-17:51:05.6913170-05:00
1602|1,8669282950560453E+54|2021-11-20-17:51:05.6913204-05:00
939|1,641428529080175E+54|2021-11-20-17:51:05.6913230-05:00
1690|4,431332610456062E+54|2021-11-20-17:51:05.6913254-05:00
608|2,3913463554650468E+54|2021-11-20-17:51:05.6913278-05:00
875|5,162240282151108E+54|2021-11-20-17:51:05.6913301-05:00
297|2,628317766512364E+54|2021-11-20-17:51:05.6913324-05:00
360|4,778759575477026E+54|2021-11-20-17:51:05.6913348-05:00
155|3,086282225828913E+54|2021-11-20-17:51:05.6913371-05:00
552|1,648672053539574E+55|2021-11-20-17:51:05.6913394-05:00
553|2,4774881674113705E+55|2021-11-20-17:51:05.6913418-05:00
1753|1,1780389034734537E+56|2021-11-20-17:51:05.6913441-05:00
1098|1,1068055185514995E+56|2021-11-20-17:51:05.6913603-05:00
560|8,467364622798356E+55|2021-11-20-17:51:05.6913641-05:00
825|1,8711363786987436E+56|2021-11-20-17:51:05.6913666-05:00
1912|6,50475046558545E+56|2021-11-20-17:51:05.6913690-05:00
1148|5,858357898398612E+56|2021-11-20-17:51:05.6913715-05:00
790|6,047172569340031E+56|2021-11-20-17:51:05.6913740-05:00
1477|1,695887446502891E+57|2021-11-20-17:51:05.6913763-05:00
1211|2,0857004377606644E+57|2021-11-20-17:51:05.6913787-05:00
520|1,343390868252121E+57|2021-11-20-17:51:05.6913811-05:00
1058|4,099925592146376E+57|2021-11-20-17:51:05.6913835-05:00
811|4,71413939777511E+57|2021-11-20-17:51:05.6913858-05:00
1621|1,413369906990158E+58|2021-11-20-17:51:05.6913882-05:00
1363|1,7826247839860446E+58|2021-11-20-17:51:05.6913906-05:00
1248|2,44832985738949E+58|2021-11-20-17:51:05.6913929-05:00
1950|5,738273103256617E+58|2021-11-20-17:51:05.6913953-05:00
511|2,2555827352031778E+58|2021-11-20-17:51:05.6913977-05:00
300|1,9863253049734445E+58|2021-11-20-17:51:05.6914000-05:00
1122|1,1143284960901024E+59|2021-11-20-17:51:05.6914024-05:00
933|1,3899311321551678E+59|2021-11-20-17:51:05.6914047-05:00
550|1,2290387824523187E+59|2021-11-20-17:51:05.6914071-05:00
1266|4,243535723412642E+59|2021-11-20-17:51:05.6914094-05:00
1152|5,792124589302564E+59|2021-11-20-17:51:05.6914118-05:00
1688|1,2730607170237927E+60|2021-11-20-17:51:05.6914141-05:00
456|5,1586109623475965E+59|2021-11-20-17:51:05.6914165-05:00
1823|3,0934696659077857E+60|2021-11-20-17:51:05.6914188-05:00
851|2,1661075307357586E+60|2021-11-20-17:51:05.6914212-05:00
48|1,8326644208340144E+59|2021-11-20-17:51:05.6914236-05:00
456|2,6115467996884706E+60|2021-11-20-17:51:05.6914262-05:00
141|1,2112766406449814E+60|2021-11-20-17:51:05.6914285-05:00
922|1,1880819815688008E+61|2021-11-20-17:51:05.6914368-05:00
925|1,7879216371222465E+61|2021-11-20-17:51:05.6914401-05:00
622|1,8033847431730334E+61|2021-11-20-17:51:05.6914463-05:00
638|2,7746610919880916E+61|2021-11-20-17:51:05.6914490-05:00
1236|8,063043361357244E+61|2021-11-20-17:51:05.6914516-05:00
1467|1,4354957052319268E+62|2021-11-20-17:51:05.6914539-05:00
1617|2,3734116107975724E+62|2021-11-20-17:51:05.6914563-05:00
1851|4,0753106600986144E+62|2021-11-20-17:51:05.6914586-05:00
605|1,9980250805183645E+62|2021-11-20-17:51:05.6914610-05:00
2|9,907562382735691E+59|2021-11-20-17:51:05.6914633-05:00
1622|1,2052549638597968E+63|2021-11-20-17:51:05.6914656-05:00
1674|1,8658416857286993E+63|2021-11-20-17:51:05.6914679-05:00
515|8,610290933246239E+62|2021-11-20-17:51:05.6914702-05:00
1042|2,613181500711431E+63|2021-11-20-17:51:05.6914725-05:00
1697|6,383736573954844E+63|2021-11-20-17:51:05.6914748-05:00
792|4,46899177952761E+63|2021-11-20-17:51:05.6914771-05:00
1317|1,114708745007171E+64|2021-11-20-17:51:05.6914794-05:00
327|4,151591795186161E+63|2021-11-20-17:51:05.6914818-05:00
1359|2,5880794723201797E+64|2021-11-20-17:51:05.6914841-05:00
925|2,6423548696425677E+64|2021-11-20-17:51:05.6914863-05:00
1785|7,648546122668082E+64|2021-11-20-17:51:05.6914886-05:00
60|3,856409809748612E+63|2021-11-20-17:51:05.6914909-05:00
1033|9,959178333675792E+64|2021-11-20-17:51:05.6914932-05:00
1618|2,3398766520649707E+65|2021-11-20-17:51:05.6914955-05:00
4|8,676922071934377E+62|2021-11-20-17:51:05.6914978-05:00
488|1,5878767391639913E+65|2021-11-20-17:51:05.6915001-05:00
1945|9,493095054325705E+65|2021-11-20-17:51:05.6915025-05:00
872|6,384045414425719E+65|2021-11-20-17:51:05.6915048-05:00
369|4,0522581845007283E+65|2021-11-20-17:51:05.6915097-05:00
90|1,4825334821344127E+65|2021-11-20-17:51:05.6915128-05:00
298|7,363249627934251E+65|2021-11-20-17:51:05.6915208-05:00
742|2,7500996093593356E+66|2021-11-20-17:51:05.6915237-05:00
1021|5,676250069722133E+66|2021-11-20-17:51:05.6915262-05:00
1071|8,931337646433504E+66|2021-11-20-17:51:05.6915286-05:00
1598|1,9989184256303556E+67|2021-11-20-17:51:05.6915310-05:00
133|2,495520812974067E+66|2021-11-20-17:51:05.6915335-05:00
189|5,3193996276552486E+66|2021-11-20-17:51:05.6915359-05:00
983|4,1499760587183406E+67|2021-11-20-17:51:05.6915383-05:00
127|8,042425627526387E+66|2021-11-20-17:51:05.6915408-05:00
1780|1,6908091673618467E+68|2021-11-20-17:51:05.6915432-05:00
333|4,744714489310351E+67|2021-11-20-17:51:05.6915456-05:00
660|1,4105907941192935E+68|2021-11-20-17:51:05.6915481-05:00
1695|5,433980445527733E+68|2021-11-20-17:51:05.6915511-05:00
1121|5,390700955253618E+68|2021-11-20-17:51:05.6915585-05:00
1311|9,45656862489406E+68|2021-11-20-17:51:05.6915656-05:00
875|9,467388497462588E+68|2021-11-20-17:51:05.6915708-05:00
751|1,218858644844755E+69|2021-11-20-17:51:05.6915753-05:00
111|2,7022631739900355E+68|2021-11-20-17:51:05.6915827-05:00
1990|7,26689691383807E+69|2021-11-20-17:51:05.6915902-05:00
1663|9,109183091240737E+69|2021-11-20-17:51:05.6915927-05:00
506|4,157468410253589E+69|2021-11-20-17:51:05.6915951-05:00
524|6,458043815136998E+69|2021-11-20-17:51:05.6915974-05:00
688|1,2718895452712562E+70|2021-11-20-17:51:05.6915997-05:00
1531|4,2454859603422085E+70|2021-11-20-17:51:05.6916021-05:00
355|1,4766304858799647E+70|2021-11-20-17:51:05.6916044-05:00
863|5,384501870342576E+70|2021-11-20-17:51:05.6916067-05:00
1892|1,7707087263073268E+71|2021-11-20-17:51:05.6916090-05:00
1004|1,409454197578665E+71|2021-11-20-17:51:05.6916113-05:00
635|1,337156497204859E+71|2021-11-20-17:51:05.6916136-05:00
749|2,365819408834109E+71|2021-11-20-17:51:05.6916241-05:00
1521|7,206431216628864E+71|2021-11-20-17:51:05.6916282-05:00
745|5,294665933321996E+71|2021-11-20-17:51:05.6916411-05:00
1482|1,579871459030174E+72|2021-11-20-17:51:05.6916480-05:00
516|8,251150535015889E+71|2021-11-20-17:51:05.6916533-05:00
1704|4,087197823159034E+72|2021-11-20-17:51:05.6916580-05:00
880|3,166139158785167E+72|2021-11-20-17:51:05.6916653-05:00
653|3,524128756852353E+72|2021-11-20-17:51:05.6916713-05:00
1444|1,1689529689651144E+73|2021-11-20-17:51:05.6916740-05:00
1444|1,7534294534476717E+73|2021-11-20-17:51:05.6916764-05:00
1564|2,848715718689915E+73|2021-11-20-17:51:05.6916789-05:00
604|1,650215115813979E+73|2021-11-20-17:51:05.6916813-05:00
335|1,3729024763187489E+73|2021-11-20-17:51:05.6916836-05:00
201|1,2356122286868741E+73|2021-11-20-17:51:05.6916860-05:00
1579|1,4559938127586374E+74|2021-11-20-17:51:05.6916883-05:00
592|8,188236261745852E+73|2021-11-20-17:51:05.6916907-05:00
1126|2,336137001028504E+74|2021-11-20-17:51:05.6916930-05:00
364|1,1327982260759886E+74|2021-11-20-17:51:05.6916954-05:00
